"Species"	"GeneID"	"PrimaryTissue"	"tau"
"Danio_rerio"	"ENSDARG00000101280"	"testis"	0.806109685419342
"Danio_rerio"	"ENSDARG00000101284"	"ovary"	0.955667025945343
"Danio_rerio"	"ENSDARG00000101285"	"muscle"	0.281333419091586
"Danio_rerio"	"ENSDARG00000101289"	"muscle"	0.380278637118872
"Danio_rerio"	"ENSDARG00000101290"	"gills"	0.375881040381966
"Danio_rerio"	"ENSDARG00000101291"	"liver"	0.333065756660496
"Danio_rerio"	"ENSDARG00000101293"	"eye"	0.290372145392769
"Danio_rerio"	"ENSDARG00000101295"	"muscle"	0.144485887676898
"Danio_rerio"	"ENSDARG00000101297"	"brain"	0.636614452036528
"Danio_rerio"	"ENSDARG00000101300"	"ovary"	0.526050747350422
"Danio_rerio"	"ENSDARG00000101306"	"heart"	0.164931384837263
"Danio_rerio"	"ENSDARG00000101309"	"testis"	0.576666571747574
"Danio_rerio"	"ENSDARG00000101316"	"ovary"	0.672191621944021
"Danio_rerio"	"ENSDARG00000101317"	"testis"	0.759807595060234
"Danio_rerio"	"ENSDARG00000101318"	"brain"	0.938787377881947
"Danio_rerio"	"ENSDARG00000101319"	"ovary"	0.474727116793081
"Danio_rerio"	"ENSDARG00000101320"	"brain"	0.478205477681289
"Danio_rerio"	"ENSDARG00000101321"	"testis"	0.812112668993908
"Danio_rerio"	"ENSDARG00000101322"	"heart"	0.594965105533884
"Danio_rerio"	"ENSDARG00000101323"	"testis"	0.329987721567744
"Danio_rerio"	"ENSDARG00000101324"	"liver"	0.455501748919466
"Danio_rerio"	"ENSDARG00000101330"	"ovary"	0.786625804090124
"Danio_rerio"	"ENSDARG00000101331"	"testis"	0.805699768880755
"Danio_rerio"	"ENSDARG00000101332"	"ovary"	0.439535262995664
"Danio_rerio"	"ENSDARG00000101334"	"intestine"	0.307525028951877
"Danio_rerio"	"ENSDARG00000101340"	"ovary"	0.810949105444991
"Danio_rerio"	"ENSDARG00000101341"	"ovary"	0.267858804428835
"Danio_rerio"	"ENSDARG00000101343"	"liver"	0.886235054138945
"Danio_rerio"	"ENSDARG00000101347"	"testis"	0.335017935865899
"Danio_rerio"	"ENSDARG00000101348"	"ovary"	0.846592107244319
"Danio_rerio"	"ENSDARG00000101351"	"intestine"	0.96714345000171
"Danio_rerio"	"ENSDARG00000101353"	"liver"	0.972453380928026
"Danio_rerio"	"ENSDARG00000101358"	"ovary"	0.85962111670038
"Danio_rerio"	"ENSDARG00000101361"	"ovary"	0.333789995888659
"Danio_rerio"	"ENSDARG00000101362"	"gills"	0.29582909792994
"Danio_rerio"	"ENSDARG00000101363"	"brain"	0.784607880431535
"Danio_rerio"	"ENSDARG00000101365"	"testis"	0.638026536269042
"Danio_rerio"	"ENSDARG00000101367"	"eye"	0.37380831457191
"Danio_rerio"	"ENSDARG00000101368"	"eye"	0.924549707767406
"Danio_rerio"	"ENSDARG00000101377"	"eye"	0.353717185738037
"Danio_rerio"	"ENSDARG00000101379"	"ovary"	0.602370980385243
"Danio_rerio"	"ENSDARG00000101380"	"eye"	0.600139080091825
"Danio_rerio"	"ENSDARG00000101385"	"heart"	0.98249558236502
"Danio_rerio"	"ENSDARG00000101387"	"brain"	0.742411704838069
"Danio_rerio"	"ENSDARG00000101389"	"gills"	0.849631516597752
"Danio_rerio"	"ENSDARG00000101393"	"brain"	0.702863316101005
"Danio_rerio"	"ENSDARG00000101404"	"ovary"	0.281193112508803
"Danio_rerio"	"ENSDARG00000101405"	"gills"	0.810538158032506
"Danio_rerio"	"ENSDARG00000101406"	"heart"	0.158020162217262
"Danio_rerio"	"ENSDARG00000101407"	"pectoral_fin"	0.786899061697138
"Danio_rerio"	"ENSDARG00000101409"	"muscle"	0.946188240659665
"Danio_rerio"	"ENSDARG00000101411"	"ovary"	0.179174412903399
"Danio_rerio"	"ENSDARG00000101413"	"gills"	0.13988370723062
"Danio_rerio"	"ENSDARG00000101422"	"testis"	0.397632378085252
"Danio_rerio"	"ENSDARG00000101423"	"liver"	0.731044763857577
"Danio_rerio"	"ENSDARG00000101429"	"gills"	0.828367115543048
"Danio_rerio"	"ENSDARG00000101431"	"testis"	0.653771293006287
"Danio_rerio"	"ENSDARG00000101436"	"ovary"	0.858922758975027
"Danio_rerio"	"ENSDARG00000101437"	"ovary"	0.856307385363619
"Danio_rerio"	"ENSDARG00000101438"	"liver"	0.248223883075933
"Danio_rerio"	"ENSDARG00000101441"	"ovary"	0.309573574679902
"Danio_rerio"	"ENSDARG00000101443"	"brain"	0.19534280255127
"Danio_rerio"	"ENSDARG00000101445"	"testis"	0.407009718379345
"Danio_rerio"	"ENSDARG00000101446"	"brain"	0.609240184201452
"Danio_rerio"	"ENSDARG00000101449"	"brain"	0.77892044197622
"Danio_rerio"	"ENSDARG00000101452"	"intestine"	0.776192418030833
"Danio_rerio"	"ENSDARG00000101455"	"testis"	0.911704089365379
"Danio_rerio"	"ENSDARG00000101456"	"intestine"	0.76523238017625
"Danio_rerio"	"ENSDARG00000101457"	"brain"	0.418570646229038
"Danio_rerio"	"ENSDARG00000101458"	"brain"	0.378854131379402
"Danio_rerio"	"ENSDARG00000101461"	"gills"	0.782319094103141
"Danio_rerio"	"ENSDARG00000101462"	"testis"	0.457996041837854
"Danio_rerio"	"ENSDARG00000101465"	"testis"	0.54292675089599
"Danio_rerio"	"ENSDARG00000101469"	"gills"	0.871821315220284
"Danio_rerio"	"ENSDARG00000101471"	"gills"	0.337524365104992
"Danio_rerio"	"ENSDARG00000101472"	"ovary"	0.512313345745139
"Danio_rerio"	"ENSDARG00000101474"	"ovary"	0.385089838885185
"Danio_rerio"	"ENSDARG00000101476"	"testis"	0.856307924720086
"Danio_rerio"	"ENSDARG00000101478"	"brain"	0.808752890517936
"Danio_rerio"	"ENSDARG00000101479"	"intestine"	0.492286596407457
"Danio_rerio"	"ENSDARG00000101481"	"eye"	0.465383640263223
"Danio_rerio"	"ENSDARG00000101482"	"ovary"	0.400839966221017
"Danio_rerio"	"ENSDARG00000101485"	"eye"	0.76920050210436
"Danio_rerio"	"ENSDARG00000101493"	"testis"	0.597730959348788
"Danio_rerio"	"ENSDARG00000101495"	"liver"	0.521612942609858
"Danio_rerio"	"ENSDARG00000101501"	"brain"	0.860007235712895
"Danio_rerio"	"ENSDARG00000101507"	"muscle"	0.537596459337485
"Danio_rerio"	"ENSDARG00000101508"	"testis"	0.968500349063146
"Danio_rerio"	"ENSDARG00000101510"	"brain"	0.605410719650153
"Danio_rerio"	"ENSDARG00000101512"	"ovary"	0.641844704986642
"Danio_rerio"	"ENSDARG00000101514"	"intestine"	0.343659317982356
"Danio_rerio"	"ENSDARG00000101521"	"muscle"	0.258588105550207
"Danio_rerio"	"ENSDARG00000101522"	"muscle"	0.629432187811028
"Danio_rerio"	"ENSDARG00000101523"	"testis"	0.837503660933605
"Danio_rerio"	"ENSDARG00000101526"	"brain"	0.296567434509654
"Danio_rerio"	"ENSDARG00000101530"	"brain"	0.862385038772276
"Danio_rerio"	"ENSDARG00000101534"	"ovary"	0.710066730337185
"Danio_rerio"	"ENSDARG00000101535"	"pectoral_fin"	0.400492286189921
"Danio_rerio"	"ENSDARG00000101543"	"ovary"	0.225196924832666
"Danio_rerio"	"ENSDARG00000101549"	"muscle"	0.771109937092153
"Danio_rerio"	"ENSDARG00000101557"	"intestine"	0.487952474914965
"Danio_rerio"	"ENSDARG00000101560"	"gills"	0.0659686135094648
"Danio_rerio"	"ENSDARG00000101561"	"heart"	0.195631434362707
"Danio_rerio"	"ENSDARG00000101562"	"testis"	0.425194144150579
"Danio_rerio"	"ENSDARG00000101563"	"testis"	0.861177285277382
"Danio_rerio"	"ENSDARG00000101567"	"eye"	0.72643761740865
"Danio_rerio"	"ENSDARG00000101569"	"eye"	0.214709521711246
"Danio_rerio"	"ENSDARG00000101577"	"intestine"	0.77147642150811
"Danio_rerio"	"ENSDARG00000101578"	"testis"	0.317156927685048
"Danio_rerio"	"ENSDARG00000101579"	"ovary"	0.46846574667275
"Danio_rerio"	"ENSDARG00000101584"	"brain"	0.683093268937498
"Danio_rerio"	"ENSDARG00000101585"	"muscle"	0.774573259408983
"Danio_rerio"	"ENSDARG00000101592"	"pectoral_fin"	0.732595346662151
"Danio_rerio"	"ENSDARG00000101593"	"gills"	0.390562404143057
"Danio_rerio"	"ENSDARG00000101595"	"pectoral_fin"	0.347391390787984
"Danio_rerio"	"ENSDARG00000101597"	"eye"	0.950747182246808
"Danio_rerio"	"ENSDARG00000101602"	"ovary"	0.235319760031355
"Danio_rerio"	"ENSDARG00000101606"	"brain"	0.610865997489024
"Danio_rerio"	"ENSDARG00000101609"	"gills"	0.564998176915755
"Danio_rerio"	"ENSDARG00000101611"	"testis"	0.746451260457368
"Danio_rerio"	"ENSDARG00000101613"	"heart"	0.694507023773912
"Danio_rerio"	"ENSDARG00000101619"	"heart"	0.205236551029132
"Danio_rerio"	"ENSDARG00000101621"	"intestine"	0.96411068399533
"Danio_rerio"	"ENSDARG00000101622"	"heart"	0.155406092201064
"Danio_rerio"	"ENSDARG00000101624"	"gills"	0.163373535911506
"Danio_rerio"	"ENSDARG00000101626"	"ovary"	0.124946865919561
"Danio_rerio"	"ENSDARG00000101627"	"liver"	0.77628861299247
"Danio_rerio"	"ENSDARG00000101628"	"gills"	0.80784625872015
"Danio_rerio"	"ENSDARG00000101629"	"intestine"	0.969842240799678
"Danio_rerio"	"ENSDARG00000101630"	"testis"	0.775734942194464
"Danio_rerio"	"ENSDARG00000101631"	"heart"	0.177461280187855
"Danio_rerio"	"ENSDARG00000101637"	"liver"	0.196748502330105
"Danio_rerio"	"ENSDARG00000101641"	"ovary"	0.806827819650509
"Danio_rerio"	"ENSDARG00000101642"	"muscle"	0.788387034272165
"Danio_rerio"	"ENSDARG00000101644"	"brain"	0.30799459922764
"Danio_rerio"	"ENSDARG00000101645"	"intestine"	0.615889409728741
"Danio_rerio"	"ENSDARG00000101651"	"testis"	0.799333642072903
"Danio_rerio"	"ENSDARG00000101652"	"ovary"	0.63099216013974
"Danio_rerio"	"ENSDARG00000101655"	"gills"	0.840675631451099
"Danio_rerio"	"ENSDARG00000101658"	"muscle"	0.768919491081016
"Danio_rerio"	"ENSDARG00000101660"	"testis"	0.655832114934565
"Danio_rerio"	"ENSDARG00000101665"	"brain"	0.821344591103151
"Danio_rerio"	"ENSDARG00000101669"	"liver"	0.239715059990653
"Danio_rerio"	"ENSDARG00000101670"	"testis"	0.731179264306374
"Danio_rerio"	"ENSDARG00000101671"	"intestine"	0.840993222347612
"Danio_rerio"	"ENSDARG00000101675"	"gills"	0.553675105879163
"Danio_rerio"	"ENSDARG00000101676"	"ovary"	0.735676346051425
"Danio_rerio"	"ENSDARG00000101677"	"eye"	0.729842284015647
"Danio_rerio"	"ENSDARG00000101679"	"testis"	0.835267214617293
"Danio_rerio"	"ENSDARG00000101680"	"intestine"	0.106276497131741
"Danio_rerio"	"ENSDARG00000101687"	"muscle"	0.319923499877203
"Danio_rerio"	"ENSDARG00000101690"	"testis"	0.455162442968247
"Danio_rerio"	"ENSDARG00000101693"	"testis"	0.529031245221515
"Danio_rerio"	"ENSDARG00000101697"	"testis"	0.704882784371519
"Danio_rerio"	"ENSDARG00000101700"	"intestine"	0.636333440230695
"Danio_rerio"	"ENSDARG00000101701"	"gills"	0.601991619804457
"Danio_rerio"	"ENSDARG00000101703"	"testis"	0.883760752965328
"Danio_rerio"	"ENSDARG00000101706"	"heart"	0.858575423686666
"Danio_rerio"	"ENSDARG00000101707"	"ovary"	0.370202226871777
"Danio_rerio"	"ENSDARG00000101710"	"ovary"	0.206460335600251
"Danio_rerio"	"ENSDARG00000101713"	"brain"	0.711600027649516
"Danio_rerio"	"ENSDARG00000101715"	"liver"	0.730246584614189
"Danio_rerio"	"ENSDARG00000101717"	"muscle"	0.5940261260029
"Danio_rerio"	"ENSDARG00000101718"	"testis"	0.969216777959967
"Danio_rerio"	"ENSDARG00000101719"	"intestine"	0.256937165530462
"Danio_rerio"	"ENSDARG00000101720"	"ovary"	0.945476706473646
"Danio_rerio"	"ENSDARG00000101721"	"gills"	0.876284215158219
"Danio_rerio"	"ENSDARG00000101722"	"ovary"	0.724646064488528
"Danio_rerio"	"ENSDARG00000101726"	"intestine"	0.839418203635128
"Danio_rerio"	"ENSDARG00000101727"	"ovary"	0.860421002761009
"Danio_rerio"	"ENSDARG00000101733"	"testis"	0.263548996420622
"Danio_rerio"	"ENSDARG00000101735"	"brain"	0.507165948262433
"Danio_rerio"	"ENSDARG00000101743"	"testis"	0.93358835473134
"Danio_rerio"	"ENSDARG00000101744"	"brain"	0.174311455789122
"Danio_rerio"	"ENSDARG00000101749"	"intestine"	0.462183261622894
"Danio_rerio"	"ENSDARG00000101750"	"brain"	0.251725890050365
"Danio_rerio"	"ENSDARG00000101752"	"eye"	0.474032388806991
"Danio_rerio"	"ENSDARG00000101754"	"heart"	0.452955757430281
"Danio_rerio"	"ENSDARG00000101755"	"testis"	0.463961335659954
"Danio_rerio"	"ENSDARG00000101756"	"ovary"	0.848057988882043
"Danio_rerio"	"ENSDARG00000101757"	"gills"	0.465512564421537
"Danio_rerio"	"ENSDARG00000101759"	"muscle"	0.546516189109558
"Danio_rerio"	"ENSDARG00000101763"	"ovary"	0.913992440920868
"Danio_rerio"	"ENSDARG00000101766"	"eye"	0.185714959163132
"Danio_rerio"	"ENSDARG00000101767"	"gills"	0.509316503610145
"Danio_rerio"	"ENSDARG00000101774"	"testis"	0.920490060118178
"Danio_rerio"	"ENSDARG00000101776"	"brain"	0.778664784238359
"Danio_rerio"	"ENSDARG00000101777"	"muscle"	0.68298456196145
"Danio_rerio"	"ENSDARG00000101778"	"liver"	0.398200583909224
"Danio_rerio"	"ENSDARG00000101779"	"testis"	0.995758210470565
"Danio_rerio"	"ENSDARG00000101785"	"gills"	0.385647565609699
"Danio_rerio"	"ENSDARG00000101787"	"ovary"	0.861216962240778
"Danio_rerio"	"ENSDARG00000101789"	"testis"	0.644785782427504
"Danio_rerio"	"ENSDARG00000101791"	"liver"	0.160523974984523
"Danio_rerio"	"ENSDARG00000101794"	"heart"	0.186944844316958
"Danio_rerio"	"ENSDARG00000101799"	"testis"	0.698076570452031
"Danio_rerio"	"ENSDARG00000101800"	"muscle"	0.371247224781024
"Danio_rerio"	"ENSDARG00000101808"	"ovary"	0.148309871279554
"Danio_rerio"	"ENSDARG00000101812"	"ovary"	0.640316378420218
"Danio_rerio"	"ENSDARG00000101813"	"ovary"	0.382467299340096
"Danio_rerio"	"ENSDARG00000101814"	"intestine"	0.650590493451081
"Danio_rerio"	"ENSDARG00000101816"	"testis"	0.808152239532868
"Danio_rerio"	"ENSDARG00000101823"	"testis"	0.887341819757275
"Danio_rerio"	"ENSDARG00000101826"	"brain"	0.572968376557268
"Danio_rerio"	"ENSDARG00000101828"	"intestine"	0.574563626844358
"Danio_rerio"	"ENSDARG00000101831"	"heart"	0.587948096551941
"Danio_rerio"	"ENSDARG00000101844"	"liver"	0.146103717356763
"Danio_rerio"	"ENSDARG00000101848"	"testis"	0.840689693361665
"Danio_rerio"	"ENSDARG00000101849"	"intestine"	0.124213069144642
"Danio_rerio"	"ENSDARG00000101858"	"muscle"	0.497219386172264
"Danio_rerio"	"ENSDARG00000101859"	"ovary"	0.289567646119051
"Danio_rerio"	"ENSDARG00000101861"	"intestine"	0.695645012585979
"Danio_rerio"	"ENSDARG00000101865"	"brain"	0.875101907310323
"Danio_rerio"	"ENSDARG00000101866"	"ovary"	0.642131253665961
"Danio_rerio"	"ENSDARG00000101867"	"testis"	0.549885184546984
"Danio_rerio"	"ENSDARG00000101869"	"ovary"	0.670169667702065
"Danio_rerio"	"ENSDARG00000101873"	"testis"	0.490216101790795
"Danio_rerio"	"ENSDARG00000101877"	"testis"	0.303174091892494
"Danio_rerio"	"ENSDARG00000101883"	"brain"	0.396110175419799
"Danio_rerio"	"ENSDARG00000101886"	"intestine"	0.282227675174975
"Danio_rerio"	"ENSDARG00000101888"	"brain"	0.536094676509874
"Danio_rerio"	"ENSDARG00000101890"	"liver"	0.543418145914675
"Danio_rerio"	"ENSDARG00000101891"	"ovary"	0.22408274879462
"Danio_rerio"	"ENSDARG00000101892"	"pectoral_fin"	0.565282211691979
"Danio_rerio"	"ENSDARG00000101893"	"liver"	0.981726292488962
"Danio_rerio"	"ENSDARG00000101894"	"gills"	0.488370066881039
"Danio_rerio"	"ENSDARG00000101900"	"ovary"	0.400801974737545
"Danio_rerio"	"ENSDARG00000101901"	"intestine"	0.516861074002355
"Danio_rerio"	"ENSDARG00000101903"	"eye"	0.25364416749269
"Danio_rerio"	"ENSDARG00000101906"	"pectoral_fin"	0.881023669213036
"Danio_rerio"	"ENSDARG00000101908"	"testis"	0.229828885096321
"Danio_rerio"	"ENSDARG00000101910"	"gills"	0.679142232240128
"Danio_rerio"	"ENSDARG00000101911"	"heart"	0.69135536539039
"Danio_rerio"	"ENSDARG00000101914"	"ovary"	0.319718121135986
"Danio_rerio"	"ENSDARG00000101915"	"brain"	0.146786005034607
"Danio_rerio"	"ENSDARG00000101916"	"gills"	0.87866740241685
"Danio_rerio"	"ENSDARG00000101917"	"testis"	0.962828500148302
"Danio_rerio"	"ENSDARG00000101919"	"testis"	0.851273534204964
"Danio_rerio"	"ENSDARG00000101924"	"eye"	0.902734824239913
"Danio_rerio"	"ENSDARG00000101926"	"ovary"	0.676244952277489
"Danio_rerio"	"ENSDARG00000101928"	"ovary"	0.768404735420036
"Danio_rerio"	"ENSDARG00000101930"	"pectoral_fin"	0.906992364925769
"Danio_rerio"	"ENSDARG00000101934"	"ovary"	0.9114181281633
"Danio_rerio"	"ENSDARG00000101935"	"eye"	0.129369364126634
"Danio_rerio"	"ENSDARG00000101936"	"eye"	0.230441679144218
"Danio_rerio"	"ENSDARG00000101939"	"pectoral_fin"	0.833510533663942
"Danio_rerio"	"ENSDARG00000101942"	"ovary"	0.1686935434093
"Danio_rerio"	"ENSDARG00000101947"	"ovary"	0.579208627315885
"Danio_rerio"	"ENSDARG00000101949"	"eye"	0.839227307497796
"Danio_rerio"	"ENSDARG00000101952"	"ovary"	0.609941054485682
"Danio_rerio"	"ENSDARG00000101954"	"muscle"	0.860891769639539
"Danio_rerio"	"ENSDARG00000101959"	"brain"	0.761186295927972
"Danio_rerio"	"ENSDARG00000101961"	"liver"	0.225227948936726
"Danio_rerio"	"ENSDARG00000101963"	"muscle"	0.242535425795065
"Danio_rerio"	"ENSDARG00000101964"	"gills"	0.775382775585731
"Danio_rerio"	"ENSDARG00000101967"	"brain"	0.692961274255597
"Danio_rerio"	"ENSDARG00000101975"	"ovary"	0.715753007703871
"Danio_rerio"	"ENSDARG00000101979"	"intestine"	0.691814217738288
"Danio_rerio"	"ENSDARG00000101982"	"testis"	0.412911851463049
"Danio_rerio"	"ENSDARG00000101983"	"ovary"	0.780046960602845
"Danio_rerio"	"ENSDARG00000101984"	"eye"	0.61166896143311
"Danio_rerio"	"ENSDARG00000101985"	"ovary"	0.751551169311806
"Danio_rerio"	"ENSDARG00000101986"	"ovary"	0.42799330111726
"Danio_rerio"	"ENSDARG00000101989"	"heart"	0.516789920690531
"Danio_rerio"	"ENSDARG00000101990"	"pectoral_fin"	0.921712313809974
"Danio_rerio"	"ENSDARG00000101992"	"muscle"	0.872736372823905
"Danio_rerio"	"ENSDARG00000101996"	"ovary"	0.283430876404361
"Danio_rerio"	"ENSDARG00000101997"	"muscle"	0.847028285241342
"Danio_rerio"	"ENSDARG00000101999"	"ovary"	0.304983520988575
"Danio_rerio"	"ENSDARG00000102003"	"ovary"	0.743409038550898
"Danio_rerio"	"ENSDARG00000102004"	"intestine"	0.464640961802412
"Danio_rerio"	"ENSDARG00000102009"	"ovary"	0.240350981034551
"Danio_rerio"	"ENSDARG00000102012"	"muscle"	0.574986936108432
"Danio_rerio"	"ENSDARG00000102013"	"muscle"	0.802422248922921
"Danio_rerio"	"ENSDARG00000102017"	"gills"	0.864918810687785
"Danio_rerio"	"ENSDARG00000102018"	"intestine"	0.646385001974044
"Danio_rerio"	"ENSDARG00000102020"	"intestine"	0.600176018820159
"Danio_rerio"	"ENSDARG00000102023"	"testis"	0.532963490391862
"Danio_rerio"	"ENSDARG00000102024"	"muscle"	0.127188829108061
"Danio_rerio"	"ENSDARG00000102025"	"brain"	0.443766099181236
"Danio_rerio"	"ENSDARG00000102026"	"ovary"	0.666135655922149
"Danio_rerio"	"ENSDARG00000102027"	"muscle"	0.327683586576776
"Danio_rerio"	"ENSDARG00000102033"	"testis"	0.869347815259591
"Danio_rerio"	"ENSDARG00000102035"	"ovary"	0.499366449557094
"Danio_rerio"	"ENSDARG00000102040"	"heart"	0.490194596951329
"Danio_rerio"	"ENSDARG00000102045"	"brain"	0.795016281400488
"Danio_rerio"	"ENSDARG00000102047"	"brain"	0.656905032263429
"Danio_rerio"	"ENSDARG00000102048"	"heart"	0.344508572608788
"Danio_rerio"	"ENSDARG00000102050"	"ovary"	0.815483522577665
"Danio_rerio"	"ENSDARG00000102051"	"brain"	0.576660917915725
"Danio_rerio"	"ENSDARG00000102055"	"muscle"	0.274164503300475
"Danio_rerio"	"ENSDARG00000102056"	"gills"	0.271185166017198
"Danio_rerio"	"ENSDARG00000102058"	"gills"	0.71304623337055
"Danio_rerio"	"ENSDARG00000102059"	"pectoral_fin"	0.735989603608146
"Danio_rerio"	"ENSDARG00000102060"	"brain"	0.526043383622417
"Danio_rerio"	"ENSDARG00000102061"	"eye"	0.335686724421971
"Danio_rerio"	"ENSDARG00000102066"	"ovary"	0.650845400717994
"Danio_rerio"	"ENSDARG00000102068"	"ovary"	0.567225285522825
"Danio_rerio"	"ENSDARG00000102070"	"gills"	0.115068484258155
"Danio_rerio"	"ENSDARG00000102075"	"brain"	0.808700370374062
"Danio_rerio"	"ENSDARG00000102076"	"ovary"	0.379258919589416
"Danio_rerio"	"ENSDARG00000102078"	"ovary"	0.728023616413723
"Danio_rerio"	"ENSDARG00000102080"	"brain"	0.385607859454309
"Danio_rerio"	"ENSDARG00000102081"	"heart"	0.172876770615571
"Danio_rerio"	"ENSDARG00000102082"	"eye"	0.696356565738526
"Danio_rerio"	"ENSDARG00000102091"	"ovary"	0.270771572672585
"Danio_rerio"	"ENSDARG00000102096"	"brain"	0.726113651018214
"Danio_rerio"	"ENSDARG00000102097"	"gills"	0.70621553737213
"Danio_rerio"	"ENSDARG00000102101"	"testis"	0.909565523724083
"Danio_rerio"	"ENSDARG00000102105"	"liver"	0.173077465539428
"Danio_rerio"	"ENSDARG00000102106"	"heart"	0.464509033642825
"Danio_rerio"	"ENSDARG00000102110"	"testis"	0.785730507593574
"Danio_rerio"	"ENSDARG00000102115"	"muscle"	0.200303501145237
"Danio_rerio"	"ENSDARG00000102116"	"heart"	0.511648630840399
"Danio_rerio"	"ENSDARG00000102118"	"ovary"	0.497938197650537
"Danio_rerio"	"ENSDARG00000102119"	"testis"	0.638540975158052
"Danio_rerio"	"ENSDARG00000102124"	"testis"	0.838082066967758
"Danio_rerio"	"ENSDARG00000102125"	"ovary"	0.593433374104014
"Danio_rerio"	"ENSDARG00000102127"	"ovary"	0.694419667923532
"Danio_rerio"	"ENSDARG00000102128"	"eye"	0.539424321208456
"Danio_rerio"	"ENSDARG00000102129"	"eye"	0.686154190724893
"Danio_rerio"	"ENSDARG00000102138"	"liver"	0.610508179667262
"Danio_rerio"	"ENSDARG00000102139"	"ovary"	0.426520509298077
"Danio_rerio"	"ENSDARG00000102142"	"brain"	0.653440718208946
"Danio_rerio"	"ENSDARG00000102143"	"muscle"	0.871574005409879
"Danio_rerio"	"ENSDARG00000102144"	"ovary"	0.422359268286571
"Danio_rerio"	"ENSDARG00000102145"	"testis"	0.627498567876393
"Danio_rerio"	"ENSDARG00000102146"	"pectoral_fin"	0.515929296789202
"Danio_rerio"	"ENSDARG00000102147"	"muscle"	0.236119353120102
"Danio_rerio"	"ENSDARG00000102153"	"brain"	0.389773151301128
"Danio_rerio"	"ENSDARG00000102154"	"ovary"	0.266407656182954
"Danio_rerio"	"ENSDARG00000102157"	"liver"	0.850854537908813
"Danio_rerio"	"ENSDARG00000102159"	"gills"	0.939492907989922
"Danio_rerio"	"ENSDARG00000102160"	"testis"	0.880072310723285
"Danio_rerio"	"ENSDARG00000102161"	"muscle"	0.696757354303172
"Danio_rerio"	"ENSDARG00000102167"	"ovary"	0.601022716582503
"Danio_rerio"	"ENSDARG00000102171"	"eye"	0.210351112660618
"Danio_rerio"	"ENSDARG00000102174"	"liver"	0.878850429506894
"Danio_rerio"	"ENSDARG00000102175"	"liver"	0.814164902745708
"Danio_rerio"	"ENSDARG00000102176"	"brain"	0.551797744776021
"Danio_rerio"	"ENSDARG00000102178"	"pectoral_fin"	0.8412213027788
"Danio_rerio"	"ENSDARG00000102180"	"heart"	0.706261753076195
"Danio_rerio"	"ENSDARG00000102184"	"brain"	0.17269115061288
"Danio_rerio"	"ENSDARG00000102191"	"liver"	0.281862334334426
"Danio_rerio"	"ENSDARG00000102195"	"ovary"	0.388401306950788
"Danio_rerio"	"ENSDARG00000102199"	"brain"	0.220388998758609
"Danio_rerio"	"ENSDARG00000102200"	"liver"	0.609807760318385
"Danio_rerio"	"ENSDARG00000102202"	"liver"	0.46096506208483
"Danio_rerio"	"ENSDARG00000102204"	"brain"	0.759920939102695
"Danio_rerio"	"ENSDARG00000102206"	"muscle"	0.754149950835244
"Danio_rerio"	"ENSDARG00000102210"	"brain"	0.901556739204475
"Danio_rerio"	"ENSDARG00000102216"	"brain"	0.246751479282249
"Danio_rerio"	"ENSDARG00000102218"	"testis"	0.887403062640888
"Danio_rerio"	"ENSDARG00000102221"	"ovary"	0.763384622373099
"Danio_rerio"	"ENSDARG00000102226"	"ovary"	0.563933965817405
"Danio_rerio"	"ENSDARG00000102228"	"testis"	0.556780836198471
"Danio_rerio"	"ENSDARG00000102229"	"brain"	0.726418605499688
"Danio_rerio"	"ENSDARG00000102234"	"liver"	0.551100874032491
"Danio_rerio"	"ENSDARG00000102245"	"ovary"	0.772948419975125
"Danio_rerio"	"ENSDARG00000102249"	"intestine"	0.393730355752631
"Danio_rerio"	"ENSDARG00000102254"	"eye"	0.318712996474866
"Danio_rerio"	"ENSDARG00000102257"	"eye"	0.411917781999349
"Danio_rerio"	"ENSDARG00000102261"	"testis"	0.805748556884913
"Danio_rerio"	"ENSDARG00000102264"	"gills"	0.813383903998998
"Danio_rerio"	"ENSDARG00000102266"	"ovary"	0.457820174512567
"Danio_rerio"	"ENSDARG00000102267"	"pectoral_fin"	0.743364790231729
"Danio_rerio"	"ENSDARG00000102271"	"intestine"	0.510291722108203
"Danio_rerio"	"ENSDARG00000102272"	"muscle"	0.610542425106637
"Danio_rerio"	"ENSDARG00000102274"	"ovary"	0.332288237316188
"Danio_rerio"	"ENSDARG00000102277"	"testis"	0.932709334586068
"Danio_rerio"	"ENSDARG00000102279"	"testis"	0.963006478010414
"Danio_rerio"	"ENSDARG00000102283"	"testis"	0.474711815455965
"Danio_rerio"	"ENSDARG00000102288"	"eye"	0.906963070205167
"Danio_rerio"	"ENSDARG00000102291"	"liver"	0.248501641450621
"Danio_rerio"	"ENSDARG00000102294"	"brain"	0.107459486686275
"Danio_rerio"	"ENSDARG00000102295"	"brain"	0.155054426403267
"Danio_rerio"	"ENSDARG00000102299"	"gills"	0.592189557556034
"Danio_rerio"	"ENSDARG00000102302"	"intestine"	0.479325286956509
"Danio_rerio"	"ENSDARG00000102305"	"heart"	0.208695734339679
"Danio_rerio"	"ENSDARG00000102307"	"testis"	0.261231069583766
"Danio_rerio"	"ENSDARG00000102308"	"brain"	0.354075126549166
"Danio_rerio"	"ENSDARG00000102310"	"testis"	0.883161886495386
