"Species"	"Bias"	"Tissue"	"Sex"	".y."	"group1"	"group2"	"p"	"p.adj"	"p.format"	"p.signif"	"method"	"Mean_MeanVarRank_Foreground"	"SD_MeanVarRank_Foreground"	"Mean_MeanVarRank_Other"	"SD_MeanVarRank_Other"	"DiffMeans_MeanVarRank"	"GlassDelta"
"Esox_lucius"	"intestine"	"muscle"	"F"	"Mean_Local_Rank_Log2CV"	"other"	"intestine"	0.700486439429196	0.74	"0.70049"	"ns"	"Wilcoxon"	0.528732215624636	0.272021591389153	0.534246057191713	0.274115375877931	-0.00551384156707668	-0.0201150393312198
"Esox_lucius"	"intestine"	"muscle"	"M"	"Mean_Local_Rank_Log2CV"	"other"	"intestine"	0.123471040561178	0.17	"0.12347"	"ns"	"Wilcoxon"	0.550084495539641	0.277378946320744	0.526908625486923	0.276462562602301	0.023175870052718	0.0838300485771638
"Esox_lucius"	"intestine"	"gills"	"F"	"Mean_Local_Rank_Log2CV"	"other"	"intestine"	0.00033003369305114	8e-04	"0.00033"	"***"	"Wilcoxon"	0.541866046980833	0.277704273946497	0.503745865524184	0.274869204954758	0.0381201814566489	0.138684802697062
"Esox_lucius"	"intestine"	"gills"	"M"	"Mean_Local_Rank_Log2CV"	"other"	"intestine"	0.0360475887682396	0.059	"0.03605"	"*"	"Wilcoxon"	0.53503091475473	0.278761644642574	0.514875641494856	0.276533508612191	0.0201552732598737	0.0728854646260582
"Esox_lucius"	"intestine"	"pectoral_fin"	"F"	"Mean_Local_Rank_Log2CV"	"other"	"intestine"	0.881870376743272	0.9	"0.88187"	"ns"	"Wilcoxon"	0.540837283384302	0.28207774460626	0.539241228026159	0.282121539109186	0.00159605535814222	0.0056573325212313
"Esox_lucius"	"intestine"	"pectoral_fin"	"M"	"Mean_Local_Rank_Log2CV"	"other"	"intestine"	0.0183344361533043	0.033	"0.01833"	"*"	"Wilcoxon"	0.557082809546583	0.280435692065316	0.530024237178271	0.2819460317702	0.0270585723683118	0.095970750850524
"Esox_lucius"	"intestine"	"ovary"	"F"	"Mean_Local_Rank_Log2CV"	"other"	"intestine"	0.508597863918904	0.57	"0.50860"	"ns"	"Wilcoxon"	0.524720068993507	0.267832894793033	0.531350360988536	0.275593823107856	-0.0066302919950294	-0.0240582024671669
"Esox_lucius"	"intestine"	"ovary"	"M"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Esox_lucius"	"intestine"	"testis"	"F"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Esox_lucius"	"intestine"	"testis"	"M"	"Mean_Local_Rank_Log2CV"	"other"	"intestine"	0.139377390721596	0.19	"0.13938"	"ns"	"Wilcoxon"	0.502795138888889	0.247677404896238	0.517782575757576	0.259372085828282	-0.0149874368686869	-0.0577835383511907
"Esox_lucius"	"liver"	"brain"	"F"	"Mean_Local_Rank_Log2CV"	"other"	"liver"	0.399578663815528	0.48	"0.39958"	"ns"	"Wilcoxon"	0.484176824471285	0.274846527953317	0.493592026255954	0.274987083018209	-0.00941520178466904	-0.0342387056196584
"Esox_lucius"	"liver"	"brain"	"M"	"Mean_Local_Rank_Log2CV"	"other"	"liver"	0.000446930904597972	0.001	"0.00045"	"***"	"Wilcoxon"	0.480448623215865	0.280976182420433	0.518581495988226	0.278817219364997	-0.0381328727723612	-0.136766562908877
"Esox_lucius"	"liver"	"eye"	"F"	"Mean_Local_Rank_Log2CV"	"other"	"liver"	0.0310764239640406	0.054	"0.03108"	"*"	"Wilcoxon"	0.555818813131313	0.276519486963368	0.531041289544005	0.263004570979522	0.0247775235873082	0.0942094789266512
"Esox_lucius"	"liver"	"eye"	"M"	"Mean_Local_Rank_Log2CV"	"other"	"liver"	0.102215952261125	0.15	"0.10222"	"ns"	"Wilcoxon"	0.508150147492625	0.252166809874814	0.527331462425943	0.260215665159036	-0.0191813149333179	-0.0737131445241577
"Esox_lucius"	"liver"	"intestine"	"F"	"Mean_Local_Rank_Log2CV"	"other"	"liver"	0.000240342827883929	0.00061	"0.00024"	"***"	"Wilcoxon"	0.546552981844027	0.277755879877895	0.506173719717878	0.272267072050198	0.0403792621261487	0.148307548988898
"Esox_lucius"	"liver"	"intestine"	"M"	"Mean_Local_Rank_Log2CV"	"other"	"liver"	1.03047287019492e-05	3.1e-05	"1.0e-05"	"****"	"Wilcoxon"	0.551233568075117	0.273155403362622	0.502321683988022	0.269040168280465	0.0489118840870956	0.18180141798048
"Esox_lucius"	"liver"	"liver"	"F"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Esox_lucius"	"liver"	"liver"	"M"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Esox_lucius"	"liver"	"heart"	"F"	"Mean_Local_Rank_Log2CV"	"other"	"liver"	7.63871298422878e-06	2.4e-05	"7.6e-06"	"****"	"Wilcoxon"	0.564177615571776	0.284043907479694	0.513906093954864	0.278222741447687	0.0502715216169124	0.18068803921395
"Esox_lucius"	"liver"	"heart"	"M"	"Mean_Local_Rank_Log2CV"	"other"	"liver"	0.107088970271851	0.15	"0.10709"	"ns"	"Wilcoxon"	0.541263090471424	0.281860647123142	0.52258298524088	0.280100792350521	0.0186801052305439	0.0666906547239159
"Esox_lucius"	"liver"	"muscle"	"F"	"Mean_Local_Rank_Log2CV"	"other"	"liver"	2.48254293922182e-54	4e-52	"< 2e-16"	"****"	"Wilcoxon"	0.691280282610471	0.261017914553916	0.502393386692538	0.265466144405396	0.188886895917934	0.711529134312068
"Esox_lucius"	"liver"	"muscle"	"M"	"Mean_Local_Rank_Log2CV"	"other"	"liver"	1.65967829877084e-09	8.4e-09	"1.7e-09"	"****"	"Wilcoxon"	0.592408622908623	0.281922778590055	0.517128971773172	0.273919403466902	0.0752796511354511	0.274824091257001
"Esox_lucius"	"liver"	"gills"	"F"	"Mean_Local_Rank_Log2CV"	"other"	"liver"	0.0974143398388136	0.14	"0.09741"	"ns"	"Wilcoxon"	0.524571880113045	0.281877454064128	0.506453563117685	0.274532268726321	0.0181183169953595	0.0659970395444533
"Esox_lucius"	"liver"	"gills"	"M"	"Mean_Local_Rank_Log2CV"	"other"	"liver"	0.0268718101994464	0.047	"0.02687"	"*"	"Wilcoxon"	0.537655363155363	0.274784181747497	0.514789328959364	0.277098258151376	0.0228660341959988	0.0825195883530501
"Esox_lucius"	"liver"	"pectoral_fin"	"F"	"Mean_Local_Rank_Log2CV"	"other"	"liver"	0.00823334644078976	0.016	"0.00823"	"**"	"Wilcoxon"	0.564061902458129	0.293851475430219	0.535831965928622	0.280179643940661	0.0282299365295068	0.100756557944251
"Esox_lucius"	"liver"	"pectoral_fin"	"M"	"Mean_Local_Rank_Log2CV"	"other"	"liver"	0.00186605883556549	0.0038	"0.00187"	"**"	"Wilcoxon"	0.564013783863569	0.28443698163964	0.52904797807259	0.281281440378852	0.0349658057909797	0.12430896878189
"Esox_lucius"	"liver"	"ovary"	"F"	"Mean_Local_Rank_Log2CV"	"other"	"liver"	0.0964977447234958	0.14	"0.09650"	"ns"	"Wilcoxon"	0.545168301527852	0.274884101712794	0.527553088803089	0.27434993526465	0.0176152127247633	0.0642070963412871
"Esox_lucius"	"liver"	"ovary"	"M"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Esox_lucius"	"liver"	"testis"	"F"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Esox_lucius"	"liver"	"testis"	"M"	"Mean_Local_Rank_Log2CV"	"other"	"liver"	0.00185669272408491	0.0038	"0.00186"	"**"	"Wilcoxon"	0.546087209302326	0.255392946570277	0.511837915961647	0.258313149910972	0.0342492933406786	0.132588268744671
"Esox_lucius"	"muscle"	"brain"	"F"	"Mean_Local_Rank_Log2CV"	"other"	"muscle"	2.15979630319731e-06	7.1e-06	"2.2e-06"	"****"	"Wilcoxon"	0.547014118396115	0.292685960953712	0.485899551505536	0.272114912462229	0.061114566890579	0.224591024202181
"Esox_lucius"	"muscle"	"brain"	"M"	"Mean_Local_Rank_Log2CV"	"other"	"muscle"	0.0133321166237173	0.025	"0.01333"	"*"	"Wilcoxon"	0.540773782250586	0.279083197844205	0.510548317527641	0.279266004931638	0.0302254647229455	0.10823180834468
"Esox_lucius"	"muscle"	"eye"	"F"	"Mean_Local_Rank_Log2CV"	"other"	"muscle"	0.122605939423748	0.17	"0.12261"	"ns"	"Wilcoxon"	0.517443584070796	0.253035065935318	0.535917955871164	0.266030161978099	-0.0184743718003676	-0.0694446511741345
"Esox_lucius"	"muscle"	"eye"	"M"	"Mean_Local_Rank_Log2CV"	"other"	"muscle"	1.26592933996325e-15	9.8e-15	"1.3e-15"	"****"	"Wilcoxon"	0.617304843304843	0.276540104855394	0.515224216784816	0.255496777101802	0.102080626520027	0.399537824617465
"Esox_lucius"	"muscle"	"intestine"	"F"	"Mean_Local_Rank_Log2CV"	"other"	"muscle"	6.84897300364776e-07	2.4e-06	"6.8e-07"	"****"	"Wilcoxon"	0.571543087557604	0.287549166741672	0.506035789012575	0.271258098341315	0.0655072985450289	0.241494351488829
"Esox_lucius"	"muscle"	"intestine"	"M"	"Mean_Local_Rank_Log2CV"	"other"	"muscle"	0.0230404745436817	0.041	"0.02304"	"*"	"Wilcoxon"	0.536062832135042	0.278081734212644	0.50680351616041	0.269220464345595	0.0292593159746319	0.108681619154598
"Esox_lucius"	"muscle"	"liver"	"F"	"Mean_Local_Rank_Log2CV"	"other"	"muscle"	0.441037828530541	0.51	"0.44104"	"ns"	"Wilcoxon"	0.510125096227868	0.256992041520218	0.501709494324045	0.248777709280646	0.00841560190382218	0.0338277972257095
"Esox_lucius"	"muscle"	"liver"	"M"	"Mean_Local_Rank_Log2CV"	"other"	"muscle"	0.000283600934650826	7e-04	"0.00028"	"***"	"Wilcoxon"	0.567937169312169	0.274489306075442	0.518503548061787	0.27946932889857	0.0494336212503826	0.176883887205826
"Esox_lucius"	"muscle"	"heart"	"F"	"Mean_Local_Rank_Log2CV"	"other"	"muscle"	4.91661501018498e-06	1.6e-05	"4.9e-06"	"****"	"Wilcoxon"	0.571887321900119	0.281666230693003	0.514486106880563	0.278635113315245	0.0574012150195558	0.206008547654267
"Esox_lucius"	"muscle"	"heart"	"M"	"Mean_Local_Rank_Log2CV"	"other"	"muscle"	1.77842703060736e-17	1.5e-16	"< 2e-16"	"****"	"Wilcoxon"	0.619041123605077	0.286620967843281	0.513357195814269	0.277405039354735	0.105683927790808	0.380973352310531
"Esox_lucius"	"muscle"	"muscle"	"F"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Esox_lucius"	"muscle"	"muscle"	"M"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Esox_lucius"	"muscle"	"gills"	"F"	"Mean_Local_Rank_Log2CV"	"other"	"muscle"	0.19074499912334	0.25	"0.19074"	"ns"	"Wilcoxon"	0.524162279066878	0.282341073935574	0.50729270791572	0.274843017842169	0.0168695711511577	0.0613789329036011
"Esox_lucius"	"muscle"	"gills"	"M"	"Mean_Local_Rank_Log2CV"	"other"	"muscle"	0.000455191302033487	0.001	"0.00046"	"***"	"Wilcoxon"	0.556299894549895	0.290786469011776	0.514001030848527	0.275329007994232	0.0422988637013678	0.153630247715322
"Esox_lucius"	"muscle"	"pectoral_fin"	"F"	"Mean_Local_Rank_Log2CV"	"other"	"muscle"	1.24836588959848e-23	2e-22	"< 2e-16"	"****"	"Wilcoxon"	0.652072394819142	0.27863801580676	0.526968167435664	0.279723908723127	0.125104227383478	0.447241810521486
"Esox_lucius"	"muscle"	"pectoral_fin"	"M"	"Mean_Local_Rank_Log2CV"	"other"	"muscle"	9.86931884463342e-20	1.1e-18	"< 2e-16"	"****"	"Wilcoxon"	0.636558847571488	0.291448789965997	0.522686854000717	0.278736616946635	0.113871993570771	0.408529007843173
"Esox_lucius"	"muscle"	"ovary"	"F"	"Mean_Local_Rank_Log2CV"	"other"	"muscle"	0.245394696282209	0.31	"0.24539"	"ns"	"Wilcoxon"	0.543299332962757	0.285065054856197	0.528910844590601	0.27322559345595	0.0143884883721562	0.0526615687431053
"Esox_lucius"	"muscle"	"ovary"	"M"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Esox_lucius"	"muscle"	"testis"	"F"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Esox_lucius"	"muscle"	"testis"	"M"	"Mean_Local_Rank_Log2CV"	"other"	"muscle"	0.382728917976367	0.46	"0.38273"	"ns"	"Wilcoxon"	0.505829787234043	0.251377725633194	0.517173001752258	0.258812363185101	-0.0113432145182151	-0.0438279469288817
"Esox_lucius"	"ovary"	"brain"	"F"	"Mean_Local_Rank_Log2CV"	"other"	"ovary"	1.52773324476029e-23	2.2e-22	"< 2e-16"	"****"	"Wilcoxon"	0.429440811856403	0.266613440170923	0.51601495784199	0.274361186868415	-0.0865741459855868	-0.315548080884736
"Esox_lucius"	"ovary"	"brain"	"M"	"Mean_Local_Rank_Log2CV"	"other"	"ovary"	6.87895498156833e-29	1.6e-27	"< 2e-16"	"****"	"Wilcoxon"	0.446043671301423	0.261199082492221	0.538372153781358	0.281745192639931	-0.0923284824799345	-0.327702068719696
"Esox_lucius"	"ovary"	"eye"	"F"	"Mean_Local_Rank_Log2CV"	"other"	"ovary"	9.59971408684979e-19	9.7e-18	"< 2e-16"	"****"	"Wilcoxon"	0.466161827956989	0.257335216620184	0.552230447330447	0.263792028810005	-0.0860686193734581	-0.326274526799476
"Esox_lucius"	"ovary"	"eye"	"M"	"Mean_Local_Rank_Log2CV"	"other"	"ovary"	9.55872057416011e-22	1.1e-20	"< 2e-16"	"****"	"Wilcoxon"	0.453218299964875	0.239022124571961	0.542618191161357	0.261098210829911	-0.0893998911964814	-0.342399478389072
"Esox_lucius"	"ovary"	"intestine"	"F"	"Mean_Local_Rank_Log2CV"	"other"	"ovary"	8.75109674956113e-23	1.2e-21	"< 2e-16"	"****"	"Wilcoxon"	0.450131246539313	0.25882054404491	0.534988483611293	0.275145016690035	-0.0848572370719796	-0.308409136726527
"Esox_lucius"	"ovary"	"intestine"	"M"	"Mean_Local_Rank_Log2CV"	"other"	"ovary"	4.12138686010457e-34	1.7e-32	"< 2e-16"	"****"	"Wilcoxon"	0.427208889816361	0.256675231956902	0.537284556183	0.269010058696861	-0.11007566636664	-0.409187919960571
"Esox_lucius"	"ovary"	"liver"	"F"	"Mean_Local_Rank_Log2CV"	"other"	"ovary"	4.14281775362697e-09	1.9e-08	"4.1e-09"	"****"	"Wilcoxon"	0.46173090649536	0.238930124803434	0.516727433736411	0.251851627235917	-0.0549965272410509	-0.21836875879914
"Esox_lucius"	"ovary"	"liver"	"M"	"Mean_Local_Rank_Log2CV"	"other"	"ovary"	1.1546943661961e-08	5.2e-08	"1.2e-08"	"****"	"Wilcoxon"	0.484019373630485	0.280988126290426	0.538785026841845	0.277264795090237	-0.0547656532113603	-0.19752112125716
"Esox_lucius"	"ovary"	"heart"	"F"	"Mean_Local_Rank_Log2CV"	"other"	"ovary"	9.56026408942175e-18	8.6e-17	"< 2e-16"	"****"	"Wilcoxon"	0.462981041575652	0.272376362275639	0.539624078383368	0.279221237662184	-0.0766430368077166	-0.274488564872143
"Esox_lucius"	"ovary"	"heart"	"M"	"Mean_Local_Rank_Log2CV"	"other"	"ovary"	1.16270787051111e-31	3.8e-30	"< 2e-16"	"****"	"Wilcoxon"	0.444935424821698	0.262908713327212	0.551444990314204	0.280971274765973	-0.106509565492506	-0.379076350709588
"Esox_lucius"	"ovary"	"muscle"	"F"	"Mean_Local_Rank_Log2CV"	"other"	"ovary"	6.23564717588869e-16	5.1e-15	"6.2e-16"	"****"	"Wilcoxon"	0.466702969728301	0.262781630200118	0.554156415956527	0.273934408893777	-0.0874534462282257	-0.31924958453152
"Esox_lucius"	"ovary"	"muscle"	"M"	"Mean_Local_Rank_Log2CV"	"other"	"ovary"	7.15825805064508e-12	4.8e-11	"7.2e-12"	"****"	"Wilcoxon"	0.470974028741932	0.264655888246105	0.54717271090535	0.277767628037598	-0.0761986821634182	-0.274325279377423
"Esox_lucius"	"ovary"	"gills"	"F"	"Mean_Local_Rank_Log2CV"	"other"	"ovary"	3.71398588591862e-24	6.7e-23	"< 2e-16"	"****"	"Wilcoxon"	0.448050957784098	0.257822061919555	0.530753921177682	0.278439643557881	-0.0827029633935841	-0.297022946649449
"Esox_lucius"	"ovary"	"gills"	"M"	"Mean_Local_Rank_Log2CV"	"other"	"ovary"	1.17767776998183e-30	3.2e-29	"< 2e-16"	"****"	"Wilcoxon"	0.453486198143888	0.259185348478593	0.540846861071916	0.279465087792516	-0.0873606629280282	-0.312599558027397
"Esox_lucius"	"ovary"	"pectoral_fin"	"F"	"Mean_Local_Rank_Log2CV"	"other"	"ovary"	5.70700997707987e-39	4.6e-37	"< 2e-16"	"****"	"Wilcoxon"	0.45379004275757	0.266121513141837	0.568130984762847	0.281504272829657	-0.114340942005276	-0.406178353372511
"Esox_lucius"	"ovary"	"pectoral_fin"	"M"	"Mean_Local_Rank_Log2CV"	"other"	"ovary"	3.25645727662136e-35	1.8e-33	"< 2e-16"	"****"	"Wilcoxon"	0.45511317700157	0.264062045711198	0.560047782955786	0.282825286797449	-0.104934605954216	-0.371022715622196
"Esox_lucius"	"ovary"	"ovary"	"F"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Esox_lucius"	"ovary"	"ovary"	"M"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Esox_lucius"	"ovary"	"testis"	"F"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Esox_lucius"	"ovary"	"testis"	"M"	"Mean_Local_Rank_Log2CV"	"other"	"ovary"	0.0583406890045834	0.092	"0.05834"	"ns"	"Wilcoxon"	0.505314550803349	0.258798810978616	0.520250908783498	0.257853631961548	-0.014936357980149	-0.057925722692075
"Esox_lucius"	"pectoral_fin"	"brain"	"F"	"Mean_Local_Rank_Log2CV"	"other"	"pectoral_fin"	0.0124853124094753	0.023	"0.01249"	"*"	"Wilcoxon"	0.528652866242038	0.263888805768053	0.489940702639752	0.275530175358589	0.0387121636022867	0.140500631380591
"Esox_lucius"	"pectoral_fin"	"brain"	"M"	"Mean_Local_Rank_Log2CV"	"other"	"pectoral_fin"	6.87485855931075e-11	4.1e-10	"6.9e-11"	"****"	"Wilcoxon"	0.605431871118012	0.270315098175804	0.507340406538472	0.278904081998445	0.0980914645795408	0.351703223117715
"Esox_lucius"	"pectoral_fin"	"eye"	"F"	"Mean_Local_Rank_Log2CV"	"other"	"pectoral_fin"	1.21219352695992e-06	4.1e-06	"1.2e-06"	"****"	"Wilcoxon"	0.60084295845998	0.256883330627142	0.528610837842269	0.264675258356344	0.0722321206177104	0.272908473071031
"Esox_lucius"	"pectoral_fin"	"eye"	"M"	"Mean_Local_Rank_Log2CV"	"other"	"pectoral_fin"	3.01903157904779e-24	6.1e-23	"< 2e-16"	"****"	"Wilcoxon"	0.658722540592168	0.239555411129278	0.514710596616207	0.257953021066291	0.144011943975962	0.558287487313251
"Esox_lucius"	"pectoral_fin"	"intestine"	"F"	"Mean_Local_Rank_Log2CV"	"other"	"pectoral_fin"	0.000232456279659487	6e-04	"0.00023"	"***"	"Wilcoxon"	0.562324003477796	0.267438034116418	0.508239698818838	0.273509596385428	0.0540843046589575	0.197741890499309
"Esox_lucius"	"pectoral_fin"	"intestine"	"M"	"Mean_Local_Rank_Log2CV"	"other"	"pectoral_fin"	7.78273225948094e-08	3e-07	"7.8e-08"	"****"	"Wilcoxon"	0.584908624806855	0.259131730200844	0.503842349321111	0.270183057488022	0.0810662754857437	0.300042039051015
"Esox_lucius"	"pectoral_fin"	"liver"	"F"	"Mean_Local_Rank_Log2CV"	"other"	"pectoral_fin"	0.976366504064075	0.98	"0.97637"	"ns"	"Wilcoxon"	0.505241046831956	0.231476693504913	0.502524846536101	0.251014071064547	0.0027162002958554	0.0108209085026032
"Esox_lucius"	"pectoral_fin"	"liver"	"M"	"Mean_Local_Rank_Log2CV"	"other"	"pectoral_fin"	0.28633636177527	0.35	"0.28634"	"ns"	"Wilcoxon"	0.542484721479104	0.26418821307454	0.522544698717123	0.280280898150015	0.0199400227619805	0.0711429958073989
"Esox_lucius"	"pectoral_fin"	"heart"	"F"	"Mean_Local_Rank_Log2CV"	"other"	"pectoral_fin"	0.493841448781105	0.56	"0.49384"	"ns"	"Wilcoxon"	0.531459016393443	0.264490426179656	0.519802758789377	0.280390116029992	0.0116562576040659	0.0415715709565847
"Esox_lucius"	"pectoral_fin"	"heart"	"M"	"Mean_Local_Rank_Log2CV"	"other"	"pectoral_fin"	0.0571979914457013	0.091	"0.05720"	"ns"	"Wilcoxon"	0.55403974572844	0.274294780414384	0.523123699708386	0.280697236969408	0.0309160460200535	0.110140186465116
"Esox_lucius"	"pectoral_fin"	"muscle"	"F"	"Mean_Local_Rank_Log2CV"	"other"	"pectoral_fin"	1.55924596532976e-05	4.6e-05	"1.6e-05"	"****"	"Wilcoxon"	0.461744883903975	0.247101251425393	0.538899168188273	0.27500016382521	-0.0771542842842986	-0.280560866623112
"Esox_lucius"	"pectoral_fin"	"muscle"	"M"	"Mean_Local_Rank_Log2CV"	"other"	"pectoral_fin"	0.490882914451707	0.56	"0.49088"	"ns"	"Wilcoxon"	0.517419927536232	0.277838728264857	0.530396556555192	0.276555636506102	-0.0129766290189601	-0.0469223089534601
"Esox_lucius"	"pectoral_fin"	"gills"	"F"	"Mean_Local_Rank_Log2CV"	"other"	"pectoral_fin"	3.99241591798158e-08	1.7e-07	"4.0e-08"	"****"	"Wilcoxon"	0.575919689692758	0.28077289715548	0.502958789056748	0.274318628080297	0.07296090063601	0.265971367480933
"Esox_lucius"	"pectoral_fin"	"gills"	"M"	"Mean_Local_Rank_Log2CV"	"other"	"pectoral_fin"	2.33018115476187e-11	1.5e-10	"2.3e-11"	"****"	"Wilcoxon"	0.59575252173644	0.284099446344749	0.511161606174448	0.275337454838254	0.0845909155619916	0.307226329275413
"Esox_lucius"	"pectoral_fin"	"pectoral_fin"	"F"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Esox_lucius"	"pectoral_fin"	"pectoral_fin"	"M"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Esox_lucius"	"pectoral_fin"	"ovary"	"F"	"Mean_Local_Rank_Log2CV"	"other"	"pectoral_fin"	0.845420618147105	0.87	"0.84542"	"ns"	"Wilcoxon"	0.531935728048445	0.279843534715058	0.530291378042846	0.274108745410612	0.00164435000559904	0.00599889654427412
"Esox_lucius"	"pectoral_fin"	"ovary"	"M"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Esox_lucius"	"pectoral_fin"	"testis"	"F"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Esox_lucius"	"pectoral_fin"	"testis"	"M"	"Mean_Local_Rank_Log2CV"	"other"	"pectoral_fin"	0.329151445985554	0.4	"0.32915"	"ns"	"Wilcoxon"	0.529439196525516	0.262964645163629	0.515392412083252	0.257886420657109	0.0140467844422639	0.0544688797745609
"Esox_lucius"	"testis"	"brain"	"F"	"Mean_Local_Rank_Log2CV"	"other"	"testis"	0.112992622159812	0.16	"0.11299"	"ns"	"Wilcoxon"	0.468100398053958	0.261066021630169	0.493963747195213	0.275823805865791	-0.0258633491412548	-0.0937676465599899
"Esox_lucius"	"testis"	"brain"	"M"	"Mean_Local_Rank_Log2CV"	"other"	"testis"	0.00518673044489027	0.01	"0.00519"	"**"	"Wilcoxon"	0.475436558681444	0.269860242356776	0.516372028605666	0.279872125914694	-0.0409354699242221	-0.146264905054172
"Esox_lucius"	"testis"	"eye"	"F"	"Mean_Local_Rank_Log2CV"	"other"	"testis"	0.106667608754324	0.15	"0.10667"	"ns"	"Wilcoxon"	0.50464010989011	0.258828436740061	0.535287087586043	0.264964488645497	-0.0306469776959333	-0.115664472067941
"Esox_lucius"	"testis"	"eye"	"M"	"Mean_Local_Rank_Log2CV"	"other"	"testis"	0.53182504589916	0.59	"0.53183"	"ns"	"Wilcoxon"	0.512739726027397	0.263644657334847	0.525678097504688	0.259145245375711	-0.0129383714772905	-0.0499271034609657
"Esox_lucius"	"testis"	"intestine"	"F"	"Mean_Local_Rank_Log2CV"	"other"	"testis"	0.0330922592674543	0.056	"0.03309"	"*"	"Wilcoxon"	0.475168154761905	0.26442195850898	0.513851914098973	0.273746737469955	-0.0386837593370681	-0.14131222053857
"Esox_lucius"	"testis"	"intestine"	"M"	"Mean_Local_Rank_Log2CV"	"other"	"testis"	0.0358489209695223	0.059	"0.03585"	"*"	"Wilcoxon"	0.545837727365624	0.261031295332412	0.507747147270206	0.270549783520764	0.0380905800954189	0.140789541945782
"Esox_lucius"	"testis"	"liver"	"F"	"Mean_Local_Rank_Log2CV"	"other"	"testis"	0.656819438738095	0.7	"0.65682"	"ns"	"Wilcoxon"	0.509978632478633	0.237271434537756	0.502295271049596	0.250450830038348	0.00768336142903625	0.0306781232382412
"Esox_lucius"	"testis"	"liver"	"M"	"Mean_Local_Rank_Log2CV"	"other"	"testis"	0.425977189709394	0.5	"0.42598"	"ns"	"Wilcoxon"	0.538026072272881	0.279717569298122	0.522955985199642	0.279318188388243	0.0150700870732386	0.0539531176261666
"Esox_lucius"	"testis"	"heart"	"F"	"Mean_Local_Rank_Log2CV"	"other"	"testis"	0.713709782488486	0.75	"0.71371"	"ns"	"Wilcoxon"	0.527232481235388	0.269979809895189	0.520131798793026	0.2799834045315	0.00710068244236228	0.0253610832907899
"Esox_lucius"	"testis"	"heart"	"M"	"Mean_Local_Rank_Log2CV"	"other"	"testis"	0.101666477788068	0.15	"0.10167"	"ns"	"Wilcoxon"	0.497063507444321	0.279655755618233	0.52654900053274	0.280365157182374	-0.029485493088419	-0.105168179187255
"Esox_lucius"	"testis"	"muscle"	"F"	"Mean_Local_Rank_Log2CV"	"other"	"testis"	0.447177346628711	0.51	"0.44718"	"ns"	"Wilcoxon"	0.551281072177299	0.255894282645666	0.53277270350111	0.274666314336082	0.0185083686761891	0.0673849238517915
"Esox_lucius"	"testis"	"muscle"	"M"	"Mean_Local_Rank_Log2CV"	"other"	"testis"	0.4259011423772	0.5	"0.42590"	"ns"	"Wilcoxon"	0.546426205738706	0.278671503426123	0.528692004054574	0.276538832739042	0.0177342016841318	0.0641291550574626
"Esox_lucius"	"testis"	"gills"	"F"	"Mean_Local_Rank_Log2CV"	"other"	"testis"	0.253704229062733	0.32	"0.25370"	"ns"	"Wilcoxon"	0.491141084383352	0.245223065156424	0.509686323963548	0.277004100757608	-0.0185452395801953	-0.0669493322643022
"Esox_lucius"	"testis"	"gills"	"M"	"Mean_Local_Rank_Log2CV"	"other"	"testis"	0.679324831550716	0.72	"0.67932"	"ns"	"Wilcoxon"	0.52356334916238	0.271212290998347	0.517241610933807	0.277232029919188	0.00632173822857218	0.0228030586163328
"Esox_lucius"	"testis"	"pectoral_fin"	"F"	"Mean_Local_Rank_Log2CV"	"other"	"testis"	0.153104447854346	0.2	"0.15310"	"ns"	"Wilcoxon"	0.565940044497576	0.27083526354997	0.538206887535376	0.28256605048434	0.0277331569621999	0.0981475195433531
"Esox_lucius"	"testis"	"pectoral_fin"	"M"	"Mean_Local_Rank_Log2CV"	"other"	"testis"	0.150732727002096	0.2	"0.15073"	"ns"	"Wilcoxon"	0.509126068376068	0.279084583416175	0.53447601449718	0.281982834754182	-0.0253499461211116	-0.0898988980772903
