Gene_id	H07	G05	B02	B05	E07	A11	A03	G02	F09	E09	B09	D08	E05	F03	C03	B07	D06	A12	H02	H05	F05	F08	H09	H10	E12	C05	E11	E10	E03	C02	C12	E08	C11	F12	C01	E06	H04	E04	H06	G06	A02	D02	A09	F11	A10	F07	A08	C10	B10	A06	F01	C04	G07	E01	F04	D05	D03	G09	G08	G11	G03	B03	B04	F02	A01	D09	G10	F10	A04	B06	B11	D12	D04	D10	B01	B08	C09	D07	B12	A07	A05	H01	G04	H12	H03	C07	H11	C08	E02	G01	G12	H08	F06	D01	D11	C06
ENSELUG00000009821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000009822	0	66	121	19	0	0	83	43	0	0	0	0	21	117	83	19	50	0	77	77	7	0	0	0	0	98	0	0	23	11	0	0	0	0	10	10	54	53	191	15	100	4	0	0	0	0	0	0	0	29	6	63	0	51	22	49	8	0	0	0	231	50	106	28	19	0	0	0	9	10	0	0	91	0	11	0	0	58	0	74	2	14	77	0	18	10	0	0	48	27	0	0	16	0	0	31
ENSELUG00000009824	0	0	2	0	0	0	1	2	0	0	0	0	3	1	5	1	1	0	3	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	7	0	2	0	0	0	0	0	0	0	0	1	0	1	0	1	1	2	0	0	0	0	2	1	4	4	0	0	0	0	0	1	0	0	1	0	1	0	0	2	0	2	0	2	1	0	2	0	0	0	2	2	0	0	0	0	0	0
ENSELUG00000009825	0	3	3	3	0	0	4	0	0	0	0	0	3	142	0	0	2	0	0	3	0	0	0	0	0	130	0	0	1	0	0	0	0	0	1	0	4	1	324	3	168	0	0	0	0	0	0	0	0	2	2	38	0	3	1	2	1	0	0	0	2	5	3	1	0	0	0	0	3	1	0	0	2	0	0	0	0	0	0	0	2	0	1	0	5	1	0	0	1	3	0	0	2	1	0	0
ENSELUG00000009826	0	8	9	6	0	0	17	17	0	0	0	0	11	6	64	11	3	0	6	16	12	0	0	0	0	19	0	0	2	8	0	0	0	0	0	0	18	11	19	1	10	17	0	0	0	0	0	0	0	4	0	26	0	5	7	8	2	0	0	0	18	3	18	5	21	0	0	0	7	2	0	0	29	0	8	0	0	5	0	8	0	6	5	0	42	17	0	0	11	9	0	0	4	0	0	12
ENSELUG00000009827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000009829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
ENSELUG00000009830	0	3	4	7	0	0	661	4	0	0	0	0	7	8	2	5	2	0	3	1	2	0	0	0	0	9	0	0	5	6	0	0	0	0	3	3	5	6	3	5	7	1	0	0	0	0	0	0	0	14	4	4	0	0	221	5	3	0	0	0	7	11	7	1	2	0	0	0	3	5	0	0	9	0	2	0	0	0	0	0	0	0	0	0	5	1	0	0	2	5	0	0	1	1	0	197
ENSELUG00000009831	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000009832	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000009834	0	30	53	8	0	0	66	18	0	0	0	0	65	22	4	106	11	0	19	10	9	0	0	0	0	29	0	0	7	44	0	0	0	0	6	5	38	38	119	2	79	1	0	0	0	0	0	0	0	45	4	43	0	23	14	22	6	0	0	0	45	24	48	11	8	0	0	0	8	7	0	0	142	0	11	0	0	48	0	47	3	7	17	0	95	15	0	0	5	30	0	0	24	2	0	18
ENSELUG00000009835	0	65	45	16	0	0	233	26	0	0	0	0	5	12	14	2	7	0	111	14	8	0	0	0	0	15	0	0	34	1	0	0	0	0	7	25	177	51	57	12	24	9	0	0	0	0	0	0	0	35	5	22	0	21	47	31	6	0	0	0	118	3	133	7	4	0	0	0	15	39	0	0	37	0	1	0	0	72	0	59	5	9	32	0	10	16	0	0	73	7	0	0	8	1	0	100
ENSELUG00000009836	0	3	11	20	0	0	3	5	0	0	0	0	4	0	0	6	1	0	1	3	1	0	0	0	0	32	0	0	3	1	0	0	0	0	8	0	7	1	5	0	0	4	0	0	0	0	0	0	0	5	3	5	0	0	1	82	2	0	0	0	2	4	1	0	6	0	0	0	5	1	0	0	32	0	23	0	0	4	0	4	16	0	57	0	1	1	0	0	0	34	0	0	26	0	0	0
ENSELUG00000009837	0	11	7	7	0	0	12	5	0	0	0	0	5	2	3	1	0	0	3	8	1	0	0	0	0	8	0	0	1	2	0	0	0	0	4	0	4	3	12	0	9	2	0	0	0	0	0	0	0	5	0	7	0	6	3	8	0	0	0	0	5	3	12	1	2	0	0	0	1	2	0	0	16	0	1	0	0	4	0	7	1	2	1	0	6	1	0	0	1	1	0	0	2	0	0	3
ENSELUG00000009838	0	5	6	2	0	0	15	11	0	0	0	0	21	5	3	16	9	0	5	4	1	0	0	0	0	4	0	0	0	1	0	0	0	0	1	1	1	5	7	0	7	1	0	0	0	0	0	0	0	3	1	9	0	5	2	6	2	0	0	0	10	13	15	2	2	0	0	0	4	2	0	0	7	0	2	0	0	1	0	3	8	3	11	0	6	5	0	0	4	9	0	0	6	0	0	4
ENSELUG00000009839	0	0	1	1	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	1	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000009840	0	3	20	4	0	0	14	3	0	0	0	0	15	6	10	17	4	0	6	9	8	0	0	0	0	11	0	0	5	4	0	0	0	0	7	0	17	8	23	1	8	21	0	0	0	0	0	0	0	5	0	3	0	4	5	6	1	0	0	0	13	11	14	4	6	0	0	0	15	5	0	0	18	0	2	0	0	7	0	11	5	3	10	0	29	21	0	0	2	5	0	0	10	0	0	5
ENSELUG00000009841	0	2	2	0	0	0	15	5	0	0	0	0	2	5	65	1	0	0	3	4	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	4	2	13	0	6	1	0	0	0	0	0	0	0	3	0	3	0	2	6	0	2	0	0	0	7	2	2	3	4	0	0	0	3	0	0	0	14	0	2	0	0	3	0	0	0	1	2	0	6	3	0	0	2	4	0	0	3	0	0	9
ENSELUG00000009842	0	1	2	3	0	0	5	4	0	0	0	0	0	0	7	0	2	0	9	17	1	0	0	0	0	0	0	0	5	1	0	0	0	0	1	2	10	4	0	2	2	0	0	0	0	0	0	0	0	3	0	19	0	0	6	2	3	0	0	0	5	1	3	24	0	0	0	0	4	3	0	0	14	0	2	0	0	2	0	6	1	0	4	0	2	2	0	0	5	2	0	0	7	0	0	4
ENSELUG00000009843	0	2	0	0	0	0	1	0	0	0	0	0	0	1	5	0	0	0	8	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	2	4	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSELUG00000009844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
ENSELUG00000009845	0	37	43	10	0	0	33	32	0	0	0	0	8	51	35	11	10	0	11	4	4	0	0	0	0	31	0	0	13	4	0	0	0	0	3	2	12	30	56	10	47	4	0	0	0	0	0	0	0	24	2	9	0	25	4	29	4	0	0	0	107	53	71	3	16	0	0	0	7	6	0	0	112	0	3	0	0	16	0	22	1	3	43	0	6	5	0	0	38	8	0	0	7	1	0	8
ENSELUG00000009846	0	1	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000009847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSELUG00000009848	0	3	10	1	0	0	10	7	0	0	0	0	0	10	46	2	3	0	7	0	0	0	0	0	0	5	0	0	1	2	0	0	0	0	1	0	14	5	11	0	5	1	0	0	0	0	0	0	0	2	1	6	0	3	0	5	1	0	0	0	23	2	10	2	5	0	0	0	0	0	0	0	25	0	0	0	0	8	0	6	0	1	5	0	1	0	0	0	7	1	0	0	3	0	0	5
ENSELUG00000009849	0	1	5	0	0	0	5	3	0	0	0	0	1	11	0	0	11	0	2	2	0	0	0	0	0	10	0	0	3	1	0	0	0	0	1	0	6	2	16	0	11	0	0	0	0	0	0	0	0	7	0	1	0	2	0	7	0	0	0	0	12	1	2	2	1	0	0	0	2	1	0	0	14	0	3	0	0	4	0	5	1	0	5	0	1	0	0	0	2	9	0	0	6	0	0	1
ENSELUG00000009850	0	0	0	3	0	0	1	0	0	0	0	0	1	2	10	1	2	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	3	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSELUG00000009851	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000009852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000009853	0	4	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	10	0	0	0	0	0	3	0	0	3	0	0	0	0	0	3	0	1	1	2	1	0	0	0	0	0	0	0	0	0	2	0	8	0	0	0	2	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	3	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0
ENSELUG00000009854	0	0	0	1	0	0	0	3	0	0	0	0	0	1	0	0	5	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	7	2	0	1	0	0	0	6	0	0	0	2	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	2	0	0	5	0	0	1
ENSELUG00000009855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000009857	0	2	2	6	0	0	13	12	0	0	0	0	2	2	4	5	0	0	6	8	1	0	0	0	0	1	0	0	10	3	0	0	0	0	12	3	10	6	7	5	4	0	0	0	0	0	0	0	0	4	1	13	0	2	3	2	1	0	0	0	2	0	4	2	3	0	0	0	3	1	0	0	19	0	22	0	0	1	0	3	2	3	3	0	10	4	0	0	1	9	0	0	10	0	0	1
ENSELUG00000009858	0	9	3	8	0	0	20	4	0	0	0	0	40	8	7	21	2	0	1	7	1	0	0	0	0	9	0	0	8	13	0	0	0	0	12	1	3	9	21	5	13	4	0	0	0	0	0	0	0	13	1	16	0	3	9	7	2	0	0	0	10	12	19	4	7	0	0	0	3	5	0	0	28	0	2	0	0	5	0	3	1	5	10	0	22	3	0	0	6	7	0	0	6	0	0	7
ENSELUG00000009859	0	2	0	0	0	0	2	2	0	0	0	0	1	0	3	3	1	0	0	2	0	0	0	0	0	1	0	0	1	2	0	0	0	0	1	0	0	5	1	0	1	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	3	0	0	1	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0
ENSELUG00000009860	0	7	4	8	0	0	22	6	0	0	0	0	15	8	11	37	5	0	11	11	0	0	0	0	0	5	0	0	4	5	0	0	0	0	2	1	36	15	24	2	10	2	0	0	0	0	0	0	1	10	0	11	0	2	3	6	1	0	0	0	19	9	15	4	10	0	0	0	6	2	0	0	24	0	2	0	0	5	0	10	2	2	10	0	41	2	0	0	2	4	0	0	6	0	0	8
ENSELUG00000009861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000009862	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0
ENSELUG00000009863	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000009864	0	4	1	1	0	0	2	0	0	0	0	0	0	7	38	3	2	0	1	13	1	0	0	0	0	8	0	0	0	2	0	0	0	0	0	0	18	2	12	2	7	1	0	0	0	0	0	0	0	0	1	11	0	1	0	3	1	0	0	0	9	2	10	4	1	0	0	0	2	0	0	0	9	0	0	0	0	2	0	5	2	3	8	0	1	3	0	0	5	5	0	0	2	0	0	0
ENSELUG00000009865	0	141	85	102	0	0	2769	153	0	0	0	0	189	272	44	124	118	0	80	253	402	0	0	0	0	203	0	0	110	67	0	0	0	0	90	48	447	151	388	77	291	289	0	0	0	0	0	2	1	177	36	317	0	89	1615	50	69	0	0	0	574	132	150	104	45	0	1	1	393	73	0	0	262	0	57	0	0	112	0	73	74	58	175	1	230	754	0	0	71	120	0	0	210	6	1	1372
ENSELUG00000009866	0	79	126	51	0	1	226	58	0	0	0	0	46	90	59	48	33	0	72	106	38	0	0	0	0	66	0	0	99	19	0	0	0	0	34	11	75	87	194	35	102	184	0	0	0	0	0	0	0	40	22	104	0	42	73	92	18	0	0	0	276	44	162	48	33	0	0	0	175	19	0	0	158	0	36	0	0	53	0	75	31	28	46	0	77	162	0	0	60	83	0	0	69	1	0	87
ENSELUG00000009867	0	32	71	22	0	0	112	38	0	0	0	0	57	41	55	65	34	0	29	37	78	0	0	0	1	34	0	0	30	42	0	0	0	0	40	16	83	52	63	21	41	43	0	0	0	0	0	0	0	122	48	55	0	25	24	35	172	0	0	0	75	84	82	27	47	0	0	0	588	39	0	0	54	0	2424	0	0	24	0	47	1553	20	47	0	48	105	0	0	25	8008	0	0	3313	4	0	33
ENSELUG00000009868	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	10	0	0	0	0	0	6	0	4	0	0	5	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSELUG00000009869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000009870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000009871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000009872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000009873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000009874	0	0	0	5	0	0	3	2	0	0	0	0	0	3	2	1	0	0	0	69	0	0	0	0	0	0	0	0	10	1	0	0	0	0	4	1	4	0	0	6	0	2	0	0	0	0	0	0	0	1	0	81	0	0	1	0	0	0	0	0	1	0	1	19	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	8	0	0	3	0	0	0	0	1	0	0	1	0	0	1
ENSELUG00000009875	0	0	0	0	0	0	4	9	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	1	0	0	0	1	0	4	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	2
ENSELUG00000009878	0	2	4	20	0	0	53	8	0	0	0	0	1	3	0	1	0	0	7	24	0	0	0	0	0	3	0	0	1	2	0	0	0	0	16	1	1	3	7	5	2	0	0	0	0	0	0	0	0	3	1	25	0	3	8	2	0	0	0	0	3	3	3	15	0	0	0	0	0	0	0	0	31	0	2	0	0	2	0	1	2	17	1	0	0	1	0	0	1	11	0	0	2	0	0	6
ENSELUG00000009879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000009881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000009882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000009883	0	0	4	1	0	1	10	3	0	0	0	0	1	7	0	3	38	0	5	5	2	0	0	0	0	3	0	0	1	1	0	0	0	0	2	13	17	11	17	0	12	2	0	0	0	0	0	0	0	4	1	0	0	5	2	1	2	0	0	0	3	45	3	0	3	0	0	0	36	1	0	0	5	0	22	0	0	1	0	5	97	0	56	0	2	6	0	0	2	53	0	0	123	0	0	4
ENSELUG00000009884	0	5	7	1	0	0	24	7	0	0	0	0	1	2	2	0	1	0	8	0	1	0	0	0	0	4	0	0	5	1	0	0	0	0	7	2	3	27	2	9	1	0	0	0	0	0	0	0	0	2	2	4	0	4	4	2	2	0	0	0	22	8	12	3	3	0	0	0	2	9	0	0	7	0	0	0	0	6	0	1	1	2	8	0	2	3	0	0	7	5	0	0	5	0	0	7
ENSELUG00000009885	0	43	56	25	0	0	98	64	0	0	0	0	40	42	103	81	43	0	63	66	35	0	0	0	0	64	0	0	45	33	0	0	0	0	29	7	70	43	180	24	62	33	0	0	0	0	0	0	0	60	6	85	0	37	32	43	20	0	0	0	95	39	94	32	43	0	0	0	66	19	0	0	141	0	24	0	0	24	0	58	9	15	51	0	104	61	0	0	23	77	0	0	75	0	0	42
ENSELUG00000009886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	20	0	0	3	0	0	0
ENSELUG00000009889	0	0	0	2	0	0	4	17	0	0	0	0	0	0	2	0	0	0	1	9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	4	2	1	3	1	0	0	0	0	0	0	0	0	8	0	16	0	0	4	0	1	0	0	0	1	1	0	10	0	0	0	0	1	0	0	0	20	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ENSELUG00000009890	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	13	0	0	0	0	0	3	0	0	0	0	0	0	0
ENSELUG00000009891	0	553	1038	449	0	0	2486	540	0	0	0	0	1406	790	232	2753	350	0	726	595	82	0	0	0	0	567	0	0	514	787	0	0	0	0	299	64	707	1069	1632	274	834	181	0	0	0	0	0	1	0	326	55	685	0	351	462	727	65	0	0	0	2086	767	977	290	103	0	1	0	226	304	0	0	2212	0	306	0	0	418	0	722	181	222	597	0	2595	176	0	0	536	771	1	0	901	6	1	812
ENSELUG00000009892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000009893	0	2	0	13	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	25	0	0	0	0	0	0	0	0	28	0	0	0	0	0	16	0	4	0	0	18	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	3	3	8	12	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	9	3	0	2	1	0	0	0	0	0	0	0	0	0	2
ENSELUG00000009894	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSELUG00000009896	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	6	0	2	0	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSELUG00000009897	0	47	130	93	0	0	122	23	0	0	0	0	7	52	38	8	16	0	61	48	11	0	0	0	0	34	0	0	317	3	0	0	0	0	17	23	337	67	67	53	92	10	0	0	0	0	0	0	0	26	5	58	0	47	31	78	5	0	0	0	242	27	104	27	11	0	0	0	18	20	0	0	104	0	11	0	0	65	0	123	2	39	36	0	6	14	0	0	61	4	0	0	15	0	0	45
