Gene_id	A01	A02	A03	A04	A05	A06	A07	A08	A09	A10	A11	A12	B01	B02	B03	B04	B05	B06	B07	B08	B09	B10	B11	B12	C01	C02	C03	C04	C05	C06	C07	C08	C09	C10	C11	C12	D01	D02	D03	D04	D05	D06	D07	D08	D09	D10	D11	D12	E01	E02	E03	E04	E05	E06	E07	E08	E09	E10	E11	E12	F01	F02	F03	F04	F05	F06	F07	F08	F09	F10	F11	F12	G01	G02	G03	G04	G05	G06	G07	G08	G09	G10	G11	G12	H01	H02	H03	H04	H05	H06	H07	H08	H09	H10	H11	H12
ENSLOCG00000007124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000007125	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	5	0	1	1	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
ENSLOCG00000007126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000007127	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0
ENSLOCG00000007128	2	0	0	0	0	1	0	0	1	4	1	0	0	0	0	2	1	36	4	0	1	0	0	0	1	1	0	16	4	5	0	3	5	5	0	0	0	2	0	4	2	0	5	2	34	6	0	0	0	1	1	1	2	1	5	1	10	19	0	0	0	0	1	1	0	0	10	3	0	4	0	0	0	0	0	0	0	0	0	3	1	2	0	0	1	0	0	0	0	1	1	2	0	1	0	0
ENSLOCG00000007129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000007130	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	6	0	1	0	0	6	0	0	0	0	0	0	1	0	0	0	0	0	9	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000007131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000007132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000007133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000007134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000007135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000007136	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSLOCG00000007137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000007138	0	0	1	1	0	0	1	0	0	3	0	0	0	0	0	0	0	4	3	0	0	0	0	0	3	0	1	9	2	9	4	2	2	0	0	0	0	2	0	2	1	28	1	1	3	3	0	0	0	0	2	0	0	3	1	0	8	2	0	0	0	0	0	40	1	0	1	2	0	0	0	0	0	2	0	0	0	2	0	13	9	58	0	0	0	14	0	1	0	0	34	1	0	102	0	0
ENSLOCG00000007139	0	0	0	0	0	0	1	0	0	2	6	0	0	0	1	6	0	2	3	0	6	0	0	0	0	0	0	5	4	0	0	0	2	11	0	0	0	0	0	0	1	2	37	0	6	0	0	0	0	0	0	0	0	2	1	2	0	7	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	4	0	1	0	0	1	0	0	1	0	1	3	2	0	1	0	0
ENSLOCG00000007140	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSLOCG00000007141	4	10	14	4	4	10	11	6	5	968	24	0	7	8	11	21	6	48	452	10	31	6	0	1	3	3	10	834	921	734	66	19	242	40	0	0	6	187	2	9	2	35	41	14	62	154	0	0	5	5	63	4	9	193	271	14	1071	72	0	0	0	1	2	607	4	16	16	741	3	39	0	0	3	5	24	11	12	4	4	542	299	492	0	0	5	23	7	4	4	9	414	879	0	237	0	0
ENSLOCG00000007142	0	3	0	0	0	0	13	3	0	8	1	0	0	0	0	2	0	5	10	1	0	0	0	0	4	0	0	6	2	11	2	23	0	0	0	0	0	2	0	3	0	8	2	1	5	0	0	0	2	2	0	0	2	4	1	3	10	2	0	0	0	0	0	5	0	1	9	7	0	7	0	0	0	1	5	1	2	1	0	8	12	2	0	0	4	1	0	2	0	2	9	16	0	8	0	0
ENSLOCG00000007143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000007144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000007145	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	13	5	0	0	0	2	0	0	0	1	2	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000007146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000007147	2	0	0	0	0	0	0	0	0	0	23	0	0	0	0	71	0	3	0	0	45	0	0	0	0	1	0	23	45	0	0	1	4	62	0	0	0	1	0	0	1	0	74	0	1	17	0	0	0	0	0	0	0	0	16	1	3	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	24	0	2	0	0	0	0	0	1	1	0	0	2	0	0	0	0
ENSLOCG00000007148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000007149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000007150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000007151	2	1	2	0	0	7	4	0	0	14	7	0	0	1	4	1	2	15	12	2	2	0	0	0	0	1	2	55	42	18	0	2	17	2	0	0	1	14	0	0	1	8	3	0	9	27	0	0	3	3	3	0	3	11	19	2	19	15	0	0	0	0	1	10	2	0	2	13	0	5	0	0	0	3	5	1	2	1	0	36	9	7	0	0	1	3	0	3	0	2	8	11	0	8	0	0
ENSLOCG00000007152	0	1	1	0	0	0	1	0	0	7	46	0	0	0	1	8	2	0	9	0	29	0	0	0	0	3	0	1	2	1	1	4	0	23	0	0	1	0	0	0	0	0	37	0	1	0	0	0	1	1	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	2	4	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0
ENSLOCG00000007153	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000007154	0	0	0	0	0	0	9	0	0	2	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000007155	7	10	5	4	4	12	20	26	3	26	1217	0	7	13	5	3012	153	24	18	10	1133	2	0	0	7	168	14	130	100	94	7	13	11	1381	0	0	8	40	3	13	12	16	2900	14	68	26	0	0	11	15	69	5	34	14	55	13	194	48	0	1	7	3	5	47	10	2	33	3	4	91	0	0	8	15	24	12	6	5	18	26	80	61	0	0	15	22	6	7	8	18	76	10	0	57	0	0
ENSLOCG00000007156	0	0	0	0	0	1	4	1	0	3	11	0	0	0	0	1	0	6	5	0	1	0	0	0	0	1	0	9	5	2	0	0	3	1	0	0	1	2	0	0	1	4	4	0	7	1	0	0	0	2	0	0	1	2	0	0	5	0	0	0	1	0	0	2	0	0	0	2	1	0	0	0	0	0	0	0	1	3	0	2	13	1	0	0	1	0	0	0	0	0	2	3	0	1	0	0
ENSLOCG00000007157	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	12	6	0	0	1	3	0	0	0	0	4	0	0	0	1	1	0	1	3	0	0	0	0	2	0	0	1	6	0	2	0	0	0	0	0	0	0	0	1	0	3	0	3	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	4	0	1	0	0
ENSLOCG00000007158	0	2	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	2	39	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	57	1	0	0	0	0	0	0	0	0	0	0	2	0	148	1	0	0	0	0	0	0	0	0	1	0	98	0	0	0	0	1	1	0	0	0	0	1	124	0	1	0	0
ENSLOCG00000007159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000007160	1	1	4	0	0	0	5	1	0	20	8	0	0	3	1	5	0	34	8	1	7	0	0	0	0	0	23	59	20	10	2	3	12	3	0	0	1	8	0	0	1	4	9	10	11	15	0	0	2	5	3	0	1	10	16	3	22	26	0	0	2	0	0	19	1	3	12	12	0	6	0	0	0	4	2	1	1	28	2	15	14	11	0	0	4	9	0	1	0	1	7	15	0	12	0	0
ENSLOCG00000007161	0	0	1	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	16	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ENSLOCG00000007162	6	8	7	9	3	21	18	76	5	205	271	0	3	4	14	417	8	539	127	10	543	2	0	0	4	12	8	1243	872	209	219	53	357	376	0	0	3	283	4	25	9	43	570	16	518	292	0	0	8	15	56	3	18	82	410	43	209	420	0	0	3	2	3	204	13	4	69	160	4	74	0	0	12	16	23	7	12	8	9	296	99	137	0	0	7	62	4	14	4	19	134	154	0	74	0	0
ENSLOCG00000007163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000007164	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	79	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	2	4	0	0	0	41	0	0	0	1	8	2	0	1	0	0	0	0	40	0	0	0	0	0	0	0	1	14	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
ENSLOCG00000007165	0	0	0	0	0	0	0	0	0	17	0	0	0	3	1	1	0	0	5	1	0	0	0	0	0	1	0	9	3	5	509	0	2	1	0	0	0	1	0	0	1	1	0	0	2	0	0	0	0	0	1	0	0	1	1	1	1	2	0	0	0	0	0	1	0	0	2	6	0	0	0	0	1	0	0	0	0	1	0	58	0	7	0	0	0	3	0	0	1	0	4	0	0	1	0	0
ENSLOCG00000007166	0	1	2	0	0	0	6	0	0	5	1	0	0	1	1	0	0	10	7	4	2	0	0	0	1	0	2	5	5	3	0	4	0	1	0	0	4	1	0	1	0	6	0	0	8	0	0	0	4	2	1	0	0	7	2	2	0	3	0	0	0	0	0	4	0	5	4	9	0	0	0	0	0	2	0	0	0	0	0	6	8	1	0	0	6	6	0	0	0	1	3	5	0	2	0	0
ENSLOCG00000007167	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	25	5	0	0	0	3	0	0	0	0	4	0	0	0	0	0	1	0	5	0	0	0	0	2	0	0	3	6	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSLOCG00000007168	1	1	0	0	1	1	4	0	1	7	3	0	0	0	0	4	2	10	3	1	5	0	0	0	0	0	17	48	13	14	0	2	16	0	0	0	1	20	0	0	0	1	2	0	2	25	0	0	1	1	2	0	0	16	21	0	12	5	0	0	0	0	0	6	1	1	2	10	1	1	0	0	0	0	2	1	0	3	1	17	21	12	0	0	1	0	1	0	0	0	4	3	0	2	0	0
ENSLOCG00000007169	0	0	0	0	0	1	4	3	0	13	4	0	0	1	2	4	0	16	6	0	4	0	0	0	1	0	2	24	10	4	1	4	3	1	0	0	2	4	0	0	0	5	3	6	10	6	0	0	0	1	2	0	1	3	7	2	7	12	0	0	1	0	0	1	0	0	6	3	0	4	0	0	0	0	1	1	0	6	0	3	10	6	0	0	3	3	0	1	0	1	11	5	0	4	0	0
ENSLOCG00000007170	0	2	0	0	0	1	3	2	0	7	1	0	0	0	1	0	0	5	10	1	1	0	0	0	0	0	1	96	43	3	0	3	20	1	0	0	0	5	1	0	1	1	4	0	2	26	0	0	0	1	1	0	0	2	26	1	2	4	0	0	0	0	0	1	0	0	4	18	0	2	0	0	0	1	2	0	0	0	0	13	14	2	0	0	0	0	0	1	1	0	1	6	0	0	0	0
ENSLOCG00000007171	4	9	5	1	3	2	5	2	1	1373	22	0	0	5	17	17	7	74	854	0	29	4	0	1	7	1	4	232	379	136	36	10	48	12	0	0	5	74	2	8	6	18	68	7	69	56	0	1	8	8	28	2	10	92	82	11	221	46	0	0	4	1	1	149	4	17	9	483	3	38	0	0	7	4	7	3	3	4	4	364	65	74	0	0	4	33	2	5	2	7	160	734	0	137	0	0
ENSLOCG00000007172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	1	0	0	0	0	0	0	0	0	3	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	3	0	0	0	0	0	3	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSLOCG00000007173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000007174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000007175	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	24	9	1	0	0	8	2	0	0	0	2	0	0	0	0	2	0	0	7	0	0	0	0	2	0	1	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000007176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSLOCG00000007177	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	8	0	1	0	0	0	0	0	0	1	2	0	0	0	1	1	5	0	3	0	0	0	0	0	1	0	2	2	1	2	0	0	0	0	0	1	2	0	0	0	1	0	1	0	0	0	0	1	4	0	5	2	3	1	1	0	0	0	4	0	0	0	2	0	4	0	0	0	0
ENSLOCG00000007178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000007179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000007180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000007181	0	1	2	0	0	0	0	1	0	5	4	0	0	0	0	23	0	0	0	0	11	0	0	0	0	1	0	4	1	1	0	1	1	4	0	0	1	1	0	1	0	0	40	0	3	1	0	0	1	1	1	0	0	4	7	2	1	2	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
ENSLOCG00000007182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000007183	1	1	1	0	2	8	2	1	0	10	19	0	0	2	4	16	2	52	8	4	9	0	0	0	2	2	5	104	55	12	4	3	22	12	0	0	4	16	0	2	3	9	10	2	30	30	0	0	2	8	7	0	1	4	27	2	18	22	0	0	1	0	2	7	1	0	15	10	0	5	0	0	0	0	4	0	1	8	1	22	6	8	0	0	1	6	0	0	1	5	12	2	0	1	0	0
ENSLOCG00000007184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000007185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000007186	0	0	0	0	0	1	0	1	0	4	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	2	15	6	0	0	0	6	0	0	0	0	4	0	0	0	1	1	0	0	6	0	0	0	0	0	0	0	2	2	0	3	1	0	0	0	0	0	1	0	0	0	1	0	2	0	0	0	1	0	0	0	1	0	0	2	2	0	0	1	4	0	0	0	1	1	4	0	2	0	0
ENSLOCG00000007187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSLOCG00000007188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000007189	0	0	0	0	0	0	0	0	0	2	2	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	5	2	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	2	0	2	3	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000007190	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	2	0	6	1	2	1	0	0	0	0	0	0	3	3	2	0	1	1	0	0	0	0	2	0	1	1	1	0	1	5	0	0	0	0	1	0	0	0	1	3	0	3	4	0	0	0	0	0	3	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	6	2	3	0	0	0	1	0	0	1	0	1	1	0	1	0	0
