Gene_id	A01	A02	A03	A04	A05	A06	A07	A08	A09	A10	A11	A12	B01	B02	B03	B04	B05	B06	B07	B08	B09	B10	B11	B12	C01	C02	C03	C04	C05	C06	C07	C08	C09	C10	C11	C12	D01	D02	D03	D04	D05	D06	D07	D08	D09	D10	D11	D12	E01	E02	E03	E04	E05	E06	E07	E08	E09	E10	E11	E12	F01	F02	F03	F04	F05	F06	F07	F08	F09	F10	F11	F12	G01	G02	G03	G04	G05	G06	G07	G08	G09	G10	G11	G12	H01	H02	H03	H04	H05	H06	H07	H08	H09	H10	H11	H12
ENSELUG00000001457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000001458	179	53	246	156	185	80	305	0	0	0	0	0	119	374	14	46	190	1	309	0	0	0	0	0	16	145	593	197	36	615	372	0	0	0	0	0	34	166	86	100	36	90	60	0	0	0	0	0	17	112	11	4	77	376	0	0	0	0	0	0	201	148	143	666	88	211	0	0	0	0	0	0	96	57	253	103	29	82	0	0	0	0	0	0	3	8	291	564	131	92	0	0	0	0	0	0
ENSELUG00000001459	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0
ENSELUG00000001460	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000001462	2	20	0	2	0	4	6	0	0	0	0	0	2	6	10	0	3	0	4	0	0	0	0	0	0	1	9	44	17	1	3	0	0	0	0	0	22	1	3	5	1	3	2	0	0	0	0	0	1	5	1	0	2	5	0	0	0	0	0	0	0	44	2	2	3	1	0	0	0	0	0	0	0	13	4	19	0	2	0	0	0	0	0	0	0	1	2	3	23	68	0	0	0	0	0	0
ENSELUG00000001464	2	1	2	5	2	0	2	0	0	0	0	0	1	5	0	1	2	0	4	0	0	0	0	0	0	2	6	2	1	5	6	0	0	0	0	0	0	1	2	0	1	0	2	0	0	0	0	0	0	2	0	0	1	4	0	0	0	0	0	0	1	0	0	8	1	0	0	0	0	0	0	0	1	0	2	0	0	3	0	0	0	0	0	0	0	0	4	3	3	0	0	0	0	0	0	0
ENSELUG00000001465	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	16	0	0	0	0	0	0	5	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	3	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	16	0	5	0	0	0	0	0	0	0
ENSELUG00000001466	5	11	1	13	1	5	9	0	0	0	0	0	2	11	3	3	36	0	16	0	0	0	0	0	1	7	25	7	3	8	12	0	0	0	0	0	6	8	2	2	3	6	3	0	0	0	0	0	1	8	3	0	4	8	0	0	0	0	0	0	8	7	12	11	1	7	0	0	0	0	0	0	8	4	11	9	7	33	0	0	0	0	0	0	0	1	21	21	20	15	0	0	0	0	0	0
ENSELUG00000001467	10	2	3	7	4	9	9	0	0	0	0	0	3	6	0	6	3	0	33	0	0	0	0	0	2	8	22	15	1	5	19	0	0	0	0	0	0	8	2	3	4	11	10	0	0	0	0	0	1	12	1	1	6	29	0	0	0	0	0	0	23	9	7	9	10	3	0	0	0	0	0	0	6	2	7	8	2	1	0	0	0	0	0	0	0	0	26	45	12	3	0	0	0	0	0	0
ENSELUG00000001468	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
ENSELUG00000001469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
ENSELUG00000001471	4	0	4	14	4	2	13	0	0	0	0	0	5	30	2	0	2	0	16	0	0	0	0	0	0	7	8	10	3	3	17	0	0	0	0	0	4	10	4	4	3	8	2	0	0	0	0	0	4	7	3	0	3	7	0	0	0	0	0	0	5	8	6	10	2	9	0	0	0	0	0	0	10	3	12	14	3	1	0	0	0	0	0	0	0	1	14	25	6	5	0	0	0	0	0	0
ENSELUG00000001472	0	21	6	0	0	0	0	0	0	0	0	0	11	3	0	0	1	0	167	0	0	0	0	0	0	29	1	0	9	4	2	0	0	0	0	0	7	1	12	1	1	1	0	0	0	0	0	0	0	1	0	0	14	0	0	0	0	0	0	0	1	1	1	2	0	4	0	0	0	0	0	0	1	0	1	3	0	1	0	0	0	0	0	0	0	0	94	2	1	6	0	0	0	0	0	0
ENSELUG00000001474	1	58	2	0	0	4	4	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	1	1	2	30	17	0	0	0	0	0	0	0	14	2	3	1	1	0	0	0	0	0	0	0	2	1	2	0	1	2	0	0	0	0	0	0	1	34	1	2	0	3	0	0	0	0	0	0	1	0	3	8	2	0	0	0	0	0	0	0	0	0	0	2	70	26	0	0	0	0	0	0
ENSELUG00000001475	9	2	3	6	6	2	7	0	0	0	0	0	4	14	23	8	2	1	170	0	0	0	0	0	4	39	46	3	2	8	15	0	0	0	0	0	2	5	6	5	1	5	41	0	0	0	0	0	2	44	0	1	40	26	0	0	0	0	0	0	20	7	6	12	41	6	0	0	0	0	0	0	20	2	5	71	2	0	0	0	0	0	0	0	0	1	108	57	4	7	0	0	0	0	0	0
ENSELUG00000001476	18	5	8	7	361	8	919	0	0	0	0	0	150	1270	25	1	6	0	31	0	0	0	0	0	4	14	87	6	3	9	8	0	0	0	0	0	2	12	99	1	108	115	3	0	0	0	0	0	27	2	3	2	16	46	0	0	0	0	0	1	38	8	4	14	3	185	0	0	0	0	0	0	171	3	1036	154	3	2	0	0	0	0	0	0	1	0	32	142	7	6	0	0	0	0	0	0
ENSELUG00000001477	2	1	2	0	4	2	13	0	0	0	0	0	4	16	1	0	1	0	123	0	0	0	0	0	2	46	8	3	0	1	1	0	0	0	0	0	1	0	5	0	1	6	0	0	0	0	0	0	3	3	2	0	22	5	0	0	0	0	0	0	3	3	0	0	1	6	0	0	0	0	0	0	2	1	14	4	1	3	0	0	0	0	0	0	0	2	108	10	2	0	0	0	0	0	0	0
ENSELUG00000001478	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSELUG00000001479	1	0	16	0	0	1	1	0	0	0	0	0	1	2	1	1	1	0	1	0	0	0	0	0	1	0	1	2	0	37	2	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	1	0	1	69	0	0	0	0	0	0	0	0	5	0	1	0	1	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0
ENSELUG00000001480	2	0	1	1	1	0	2	0	0	0	0	0	0	5	0	1	0	0	9	0	0	0	0	0	0	10	14	17	0	3	2	0	0	0	0	0	0	1	0	2	0	9	1	0	0	0	0	0	0	1	0	0	9	11	0	0	0	0	0	0	2	10	0	2	1	0	0	0	0	0	0	0	1	1	2	12	0	0	0	0	0	0	0	0	0	0	11	11	15	2	0	0	0	0	0	0
ENSELUG00000001481	11	1	3	12	2	6	10	0	0	0	0	0	4	7	0	4	7	0	9	0	0	0	0	0	0	3	17	6	0	4	25	0	0	0	0	0	1	7	3	5	5	3	1	0	0	0	0	0	2	1	2	1	0	8	0	0	0	0	0	0	5	4	10	3	2	7	0	0	0	0	0	0	2	0	13	1	0	3	0	0	0	0	0	0	1	0	4	20	2	2	0	0	0	0	0	0
ENSELUG00000001483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000001485	87	3	5	10	76	12	100	0	0	0	0	0	57	152	2	2	3	1	13	0	0	0	0	0	8	4	293	5	5	4	8	0	0	0	0	0	0	3	30	2	26	23	13	0	0	0	0	0	8	9	5	4	6	181	0	0	0	0	0	0	86	1	3	9	7	62	0	0	0	0	0	0	69	1	102	31	1	6	0	0	0	0	0	0	1	1	7	252	4	3	0	0	0	0	0	0
ENSELUG00000001486	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0
ENSELUG00000001487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000001488	22	1	2	1	10	6	14	0	0	0	0	0	7	23	0	1	0	0	28	0	0	0	0	0	1	6	29	0	0	1	6	0	0	0	0	0	1	2	6	4	4	6	1	0	0	0	0	0	4	4	1	0	3	12	0	0	0	0	0	0	17	1	0	1	0	10	0	0	0	0	0	0	3	3	23	6	2	0	0	0	0	0	0	0	0	0	24	20	1	0	0	0	0	0	0	0
ENSELUG00000001489	26	40	25	38	2091	60	5768	0	0	0	0	0	861	6227	23	9	28	2	49	0	0	0	0	0	22	23	50	33	19	42	41	0	0	0	0	0	33	32	341	16	614	88	10	0	0	0	0	0	150	18	8	12	11	19	0	0	0	0	0	0	35	29	19	54	17	667	0	0	0	0	0	0	352	18	2528	83	14	21	0	0	0	0	0	0	6	11	18	29	21	73	0	0	0	0	0	0
ENSELUG00000001490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000001491	1	0	0	0	0	5	0	0	0	0	0	0	0	2	0	0	1	0	16	0	0	0	0	0	0	4	1	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	2	1	1	0	0	0	0	0	0	0	0	4	0	3	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	1	1	8	0	2	0	0	0	0	0	0	0
ENSELUG00000001493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000001494	20	2	2	50	28	3	29	0	0	0	0	0	5	23	2	3	2	0	6	0	0	0	0	0	2	1	73	3	2	2	93	0	0	0	0	0	1	59	6	5	2	1	0	0	0	0	0	0	1	2	1	1	2	48	0	0	0	0	0	0	31	2	66	2	1	9	0	0	0	0	0	0	12	2	24	2	4	0	0	0	0	0	0	0	0	0	5	82	4	1	0	0	0	0	0	0
ENSELUG00000001495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000001496	34	24	28	83	35	12	63	0	0	0	0	0	32	68	5	7	15	3	78	0	0	0	0	0	2	25	98	31	14	70	114	0	0	0	0	0	11	55	19	10	6	16	13	0	0	0	0	0	6	40	1	0	11	54	0	0	0	0	0	0	35	35	49	73	26	43	0	0	0	0	0	0	51	8	48	20	12	10	0	0	0	0	0	0	0	0	53	87	25	42	0	0	0	0	0	0
ENSELUG00000001497	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	8	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	1	1	1	0	0	14	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	3	23	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	0	0	0	0	0
ENSELUG00000001498	9	1	1	6	6	2	5	0	0	0	0	0	2	6	0	1	3	0	38	0	0	0	0	0	2	28	9	2	0	1	5	0	0	0	0	0	1	9	5	4	0	6	0	0	0	0	0	0	0	1	1	0	3	1	0	0	0	0	0	0	3	5	2	3	0	4	0	0	0	0	0	0	4	3	3	6	1	3	0	0	0	0	0	0	0	1	28	13	4	4	0	0	0	0	0	0
ENSELUG00000001499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	2	0	0	0	0	0	0	0
ENSELUG00000001501	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
ENSELUG00000001502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000001504	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000001505	12	0	0	2	16	1	20	0	0	0	0	0	11	29	1	0	0	0	0	0	0	0	0	0	0	0	52	1	0	0	5	0	0	0	0	0	0	3	6	0	2	3	1	0	0	0	0	0	3	0	1	0	1	10	0	0	0	0	0	0	25	2	2	0	0	10	0	0	0	0	0	0	13	0	16	6	0	0	0	0	0	0	0	0	0	0	1	53	1	1	0	0	0	0	0	0
ENSELUG00000001507	8	0	0	0	2	1	1	0	0	0	0	0	3	4	1	0	0	1	31	0	0	0	0	0	3	15	26	2	0	1	1	0	0	0	0	0	1	1	2	2	0	0	3	0	0	0	0	0	1	2	0	0	15	21	0	0	0	0	0	0	10	0	0	3	2	2	0	0	0	0	0	0	2	2	1	1	1	0	0	0	0	0	0	0	1	0	27	47	1	4	0	0	0	0	0	0
ENSELUG00000001508	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
ENSELUG00000001509	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000001511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000001512	48	8	38	55	42	28	49	0	0	0	0	0	18	69	12	14	16	1	498	0	0	0	0	0	7	192	118	54	4	160	95	0	0	0	0	0	6	55	15	50	8	84	23	0	0	0	0	0	6	56	4	5	134	52	0	0	0	0	0	0	52	40	45	165	23	25	0	0	0	0	0	0	47	56	41	82	21	17	0	0	0	0	0	0	3	5	330	132	47	26	0	0	0	0	0	0
ENSELUG00000001513	26	24	17	43	33	16	44	0	0	0	0	0	27	52	9	12	38	0	125	0	0	0	0	0	7	30	89	45	10	31	66	0	0	0	0	0	8	22	15	24	11	21	18	0	0	0	0	0	2	24	5	6	32	58	0	0	0	0	0	0	42	38	30	47	28	31	0	0	0	0	0	0	42	10	43	35	7	54	0	0	0	0	0	0	3	5	94	80	30	44	0	0	0	0	0	0
ENSELUG00000001515	1	2	6	6	2	4	3	0	0	0	0	0	2	4	1	2	7	1	4	0	0	0	0	0	0	1	4	2	0	3	112	0	0	0	0	0	0	21	0	3	0	1	3	0	0	0	0	0	1	26	1	1	0	1	0	0	0	0	0	0	1	22	34	1	10	6	0	0	0	0	0	0	8	5	1	2	4	2	0	0	0	0	0	0	0	0	1	7	14	1	0	0	0	0	0	0
ENSELUG00000001516	0	4	2	1	0	2	0	0	0	0	0	0	0	1	1	1	1	1	505	0	0	0	0	0	0	81	1	1	0	2	4	0	0	0	0	0	0	1	1	1	1	5	1	0	0	0	0	0	2	1	1	2	20	1	0	0	0	0	0	0	2	2	1	0	1	1	0	0	0	0	0	0	0	2	0	3	1	1	0	0	0	0	0	0	0	2	359	2	1	6	0	0	0	0	0	0
ENSELUG00000001517	195	56	139	126	193	57	504	0	0	0	0	0	140	492	15	44	176	2	199	0	0	0	0	0	16	56	536	100	58	60	287	0	0	0	0	0	45	111	107	88	37	63	78	0	0	0	0	0	27	62	9	10	47	342	0	0	0	0	0	0	374	146	111	194	92	471	0	0	0	0	0	0	838	60	378	131	49	128	0	0	0	0	0	0	2	6	142	500	116	79	0	0	0	0	0	0
ENSELUG00000001518	110	17	31	154	148	20	197	0	0	0	0	0	83	178	12	27	41	6	501	0	0	0	0	0	14	188	354	76	16	78	227	0	0	0	0	0	12	112	68	29	29	69	46	0	0	0	0	0	9	68	13	8	133	154	0	0	0	0	0	0	120	96	94	82	44	142	0	0	0	0	0	0	155	23	196	94	21	19	0	0	0	0	0	0	2	10	418	313	48	29	0	0	0	0	0	0
ENSELUG00000001519	18	2	5	25	11	20	6	0	0	0	0	0	3	10	3	0	20	0	29	0	0	0	0	0	1	9	41	7	1	8	28	0	0	0	0	0	2	8	14	20	2	17	0	0	0	0	0	0	0	5	0	1	8	22	0	0	0	0	0	0	19	9	8	17	3	10	0	0	0	0	0	0	4	7	4	8	2	21	0	0	0	0	0	0	0	0	18	16	14	1	0	0	0	0	0	0
ENSELUG00000001520	45	80	63	115	104	35	181	0	0	0	0	0	55	188	6	19	41	3	207	0	0	0	0	0	8	83	193	94	44	187	198	0	0	0	0	0	90	71	31	71	11	57	46	0	0	0	0	0	11	94	8	8	40	147	0	0	0	0	0	0	96	95	75	155	52	91	0	0	0	0	0	0	110	20	103	85	24	32	0	0	0	0	0	0	0	1	179	184	54	165	0	0	0	0	0	0
ENSELUG00000001521	14	5	3	7	11	5	17	0	0	0	0	0	9	18	0	2	9	0	38	0	0	0	0	0	0	9	26	20	6	11	23	0	0	0	0	0	3	11	0	6	4	4	10	0	0	0	0	0	2	11	1	2	5	23	0	0	0	0	0	0	17	13	3	13	9	7	0	0	0	0	0	0	8	6	19	7	2	3	0	0	0	0	0	0	0	0	21	44	11	17	0	0	0	0	0	0
ENSELUG00000001522	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0
ENSELUG00000001523	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSELUG00000001524	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSELUG00000001525	52	58	70	134	47	30	102	0	0	0	0	0	63	103	12	21	16	0	129	0	0	0	0	0	7	60	196	105	31	289	176	0	0	0	0	0	36	85	34	73	20	40	24	0	0	0	0	0	13	95	5	4	34	85	0	0	0	0	0	0	77	79	88	241	53	76	0	0	0	0	0	0	84	33	76	62	35	26	0	0	0	0	0	0	1	3	99	156	39	121	0	0	0	0	0	0
ENSELUG00000001526	20	9	21	59	17	26	28	0	0	0	0	0	7	46	20	35	8	0	39	0	0	0	0	0	5	23	74	56	11	15	35	0	0	0	0	0	5	27	13	33	3	35	90	0	0	0	0	0	2	51	5	2	13	74	0	0	0	0	0	0	36	118	12	349	102	46	0	0	0	0	0	0	83	60	25	95	10	5	0	0	0	0	0	0	1	1	41	88	19	17	0	0	0	0	0	0
ENSELUG00000001527	23	29	20	64	27	14	50	0	0	0	0	0	33	57	2	11	14	1	196	0	0	0	0	0	3	71	88	56	21	53	92	0	0	0	0	0	16	53	16	17	12	21	16	0	0	0	0	0	6	41	7	0	48	48	0	0	0	0	0	0	32	42	50	62	16	23	0	0	0	0	0	0	19	11	46	30	10	9	0	0	0	0	0	0	0	0	153	75	29	67	0	0	0	0	0	0
ENSELUG00000001528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
ENSELUG00000001529	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000001530	1	0	8	1	1	2	4	0	0	0	0	0	0	3	1	2	0	0	2	0	0	0	0	0	0	0	6	1	1	8	6	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	2	3	8	0	2	0	0	0	0	0	0	1	0	1	3	0	0	0	0	0	0	0	0	0	0	1	0	1	4	0	0	0	0	0	0
ENSELUG00000001531	3	0	0	1	27	0	5	0	0	0	0	0	17	27	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	2	0	0	0	0	0	1	2	8	1	4	1	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	3	1	1	0	0	27	0	0	0	0	0	0	15	0	26	1	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0
ENSELUG00000001532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000001534	23	7	17	45	18	26	33	0	0	0	0	0	12	50	2	22	394	1	68	0	0	0	0	0	4	23	64	39	2	27	82	0	0	0	0	0	3	36	11	24	7	10	16	0	0	0	0	0	7	48	11	3	9	46	0	0	0	0	0	0	29	42	39	43	39	9	0	0	0	0	0	0	24	6	28	31	11	198	0	0	0	0	0	0	1	2	49	103	58	6	0	0	0	0	0	0
ENSELUG00000001535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000001536	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
