Gene_id	H07	G05	B02	B05	E07	A11	A03	G02	F09	E09	B09	D08	E05	F03	C03	B07	D06	A12	H02	H05	F05	F08	H09	H10	E12	C05	E11	E10	E03	C02	C12	E08	C11	F12	C01	E06	H04	E04	H06	G06	A02	D02	A09	F11	A10	F07	A08	C10	B10	A06	F01	C04	G07	E01	F04	D05	D03	G09	G08	G11	G03	B03	B04	F02	A01	D09	G10	F10	A04	B06	B11	D12	D04	D10	B01	B08	C09	D07	B12	A07	A05	H01	G04	H12	H03	C07	H11	C08	E02	G01	G12	H08	F06	D01	D11	C06
ENSELUG00000005575	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	5	4	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	5	0	0	0	0	0	0	0	0	0	0
ENSELUG00000005576	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000005577	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	2	0	0	5	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	2	0	1	0	0	0	0	0	0	4	0	0	3	3	0	0	0	0	0	0	0	1	0	1
ENSELUG00000005578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000005579	0	2	33	14	0	0	570	28	0	0	0	0	400	13	59	0	30	0	38	11	21	0	0	0	0	48	0	0	189	110	0	0	0	0	40	7	135	24	69	2	16	95	0	0	0	0	0	0	0	41	180	3	0	1	53	5	24	0	0	0	29	8	14	10	97	0	0	0	58	15	0	0	22	0	106	0	0	8	0	0	12	26	2	0	309	85	0	0	2	72	0	0	20	9	0	60
ENSELUG00000005580	0	0	17	18	0	0	153	21	0	0	0	0	213	14	63	2	44	0	145	10	39	0	0	0	0	79	0	0	531	115	0	0	0	0	149	1	58	44	107	2	12	93	0	0	0	0	0	0	0	28	111	8	0	7	28	2	8	0	0	0	29	5	6	25	89	0	0	0	37	35	0	0	17	0	39	0	0	0	0	5	4	123	4	0	152	108	0	0	6	32	0	0	13	24	0	28
ENSELUG00000005581	0	1	5	6	0	0	18	1	0	0	0	0	31	0	12	0	6	0	29	2	2	0	0	0	0	6	0	0	361	12	0	0	0	0	62	0	29	6	2	4	0	18	0	0	0	0	0	0	0	7	7	1	0	0	7	0	2	0	0	0	7	0	0	4	10	0	1	0	11	8	0	0	2	0	9	0	0	3	0	0	0	55	0	0	33	17	0	0	0	8	0	0	5	0	0	5
ENSELUG00000005582	0	0	1	8	0	0	54	1	0	0	0	0	30	7	13	2	11	0	84	2	3	0	0	0	0	18	0	0	260	18	0	0	0	0	38	0	17	26	9	1	5	26	0	0	0	0	0	0	0	8	13	2	0	1	9	0	4	0	0	0	3	2	0	2	11	0	3	0	7	20	0	0	6	0	15	0	0	2	0	0	1	31	2	0	41	23	0	0	0	12	0	0	3	5	0	10
ENSELUG00000005583	0	0	0	0	0	0	4	0	0	0	0	0	4	1	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	3	0	0
ENSELUG00000005584	0	3	20	1	0	0	3	2	0	0	0	0	19	1	36	0	2	0	5	243	5	0	0	0	0	8	0	0	17	12	0	0	0	0	8	0	66	0	15	1	1	67	0	0	0	0	0	0	0	10	59	303	0	5	7	0	1	0	0	0	37	0	1	393	31	0	0	0	25	2	0	0	79	0	5	0	0	0	0	1	0	4	1	0	14	77	0	0	2	3	0	0	4	3	0	6
ENSELUG00000005585	0	0	0	0	0	0	1	0	0	0	0	0	1	2	0	1	0	0	5	2	0	0	0	0	0	2	0	0	42	0	0	0	0	0	3	0	0	1	6	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	3	0	0	3	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0
ENSELUG00000005586	0	1	98	23	0	0	470	55	0	0	0	0	579	28	211	4	51	0	495	69	77	0	0	0	0	218	0	0	1154	202	0	0	0	0	204	4	212	184	156	4	32	379	0	0	0	0	0	0	0	103	213	19	0	31	148	9	74	0	0	0	131	6	11	78	194	0	0	0	162	142	0	0	91	0	310	0	0	7	0	7	30	101	8	0	512	283	0	0	5	150	0	0	85	40	0	72
ENSELUG00000005587	0	0	2	0	0	0	11	5	0	0	0	0	9	0	1	0	2	0	3	3	3	0	0	0	0	2	0	0	79	4	0	0	0	0	12	0	5	1	4	0	2	15	0	0	0	0	0	0	0	4	4	0	0	1	2	0	2	0	0	0	5	0	0	5	4	0	0	0	4	3	0	0	2	0	4	0	0	0	0	0	1	19	0	0	11	10	0	0	0	4	0	0	1	0	0	3
ENSELUG00000005588	0	1	2	25	0	0	7	2	0	0	0	0	12	2	101	5	3	0	579	2	1	0	0	0	0	6	0	0	13	5	0	0	0	0	7	0	83	235	1	0	5	3	0	0	0	0	0	0	0	3	69	4	0	1	2	4	1	0	0	0	2	2	3	7	50	0	0	0	1	169	0	0	3	0	3	0	0	0	0	2	1	2	0	0	12	6	0	0	2	4	0	0	0	3	0	1
ENSELUG00000005590	0	0	8	15	0	0	8	3	0	0	0	0	10	0	13	0	6	0	13	2	0	0	0	0	0	10	0	0	4484	1	0	0	0	0	421	1	9	7	5	0	4	15	0	0	0	0	0	0	0	7	1	2	0	3	3	3	2	0	0	0	9	0	3	5	3	0	3	0	13	7	0	0	3	0	4	0	0	1	0	0	0	404	3	0	9	5	0	0	2	4	0	0	0	1	0	8
ENSELUG00000005591	0	1	7	7	0	0	14	12	0	0	0	0	66	7	13	0	15	0	76	2	5	0	0	0	0	170	0	0	72	40	0	0	0	0	16	2	11	18	30	0	16	37	0	0	0	0	0	0	0	11	3	4	0	1	7	2	12	0	0	0	10	0	2	11	12	0	0	0	14	24	0	0	5	0	48	0	0	0	0	0	11	11	0	0	54	44	0	0	0	72	0	0	14	23	0	5
ENSELUG00000005593	0	0	1	16	0	0	1	1	0	0	0	0	1	0	6	0	0	0	16	11	0	0	0	0	0	3	0	0	1	3	0	0	0	0	1	0	5	5	0	0	0	2	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0	0	0	0	4	0	0	15	5	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	3	2	1	0	3	1	0	0	0	0	0	0	0	1	0	0
ENSELUG00000005594	0	0	17	7	0	0	5	0	0	0	0	0	8	2	4	4	3	0	1052	3	2	0	0	0	0	4	0	0	12	6	0	0	0	0	7	0	8	354	2	0	1	9	0	0	0	0	0	0	0	4	8	0	0	22	4	0	0	0	0	0	31	0	2	2	2	0	0	0	4	224	0	0	1	0	5	0	0	0	0	1	1	2	0	0	16	10	0	0	0	6	0	0	1	9	0	6
ENSELUG00000005595	0	1	6	2	0	0	20	4	0	0	0	0	49	0	6	2	3	0	63	2	5	0	0	0	0	5	0	0	139	12	0	0	0	0	34	0	8	18	2	0	0	14	0	0	0	0	0	0	0	12	10	0	0	3	5	0	1	0	0	0	9	2	2	5	9	0	0	0	10	18	0	0	8	0	10	0	0	0	0	0	1	17	0	0	33	21	0	0	0	11	0	0	5	6	0	6
ENSELUG00000005596	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ENSELUG00000005597	0	0	0	2	0	0	7	0	0	0	0	0	0	0	1	0	5	0	8	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
ENSELUG00000005598	0	0	7	15	0	0	43	11	0	0	0	0	54	2	22	2	14	0	48	9	4	0	0	0	0	16	0	0	160	18	0	0	0	0	43	1	33	15	15	2	2	41	0	0	0	0	0	0	0	10	31	9	0	2	7	0	0	0	0	0	9	0	1	9	20	0	0	0	8	17	0	0	5	0	6	0	0	0	0	0	1	26	1	0	43	17	0	0	0	6	0	0	9	5	0	13
ENSELUG00000005599	0	0	3	1	0	0	33	4	0	0	0	0	57	1	3	1	3	0	13	1	8	0	0	0	0	3	0	0	842	15	0	0	0	0	93	0	4	5	2	0	1	26	0	0	0	0	0	0	0	9	8	2	0	0	3	0	2	0	0	0	6	1	0	2	6	0	1	0	12	2	0	0	0	0	6	0	0	0	0	0	1	90	0	0	34	37	0	0	1	3	0	0	4	0	0	7
ENSELUG00000005602	0	0	0	1	0	0	7	1	0	0	0	0	5	0	1	0	3	0	1	0	1	0	0	0	0	1	0	0	36	1	0	0	0	0	12	0	1	2	2	0	0	2	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	2	1	0	0	0	0	2	0	0	0	0	0	0	5	0	0	3	1	0	0	0	1	0	0	0	1	0	0
ENSELUG00000005603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000005604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000005605	0	0	14	9	0	0	56	16	0	0	0	0	159	1	23	0	12	0	46	3	17	0	0	0	0	17	0	0	287	79	0	0	0	0	48	1	14	20	15	1	11	74	0	0	0	0	0	0	0	21	23	0	0	2	8	0	12	0	0	0	13	2	5	11	14	0	0	0	35	9	0	0	10	0	51	0	0	2	0	1	6	29	2	0	137	82	0	0	2	29	0	0	16	4	0	4
ENSELUG00000005606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000005607	0	1	14	8	0	0	76	9	0	0	0	0	86	3	25	0	7	0	65	2	15	0	0	0	0	24	0	0	204	36	0	0	0	0	47	1	28	20	15	2	4	44	0	0	0	0	0	0	0	16	29	3	0	5	25	2	17	0	0	0	34	0	4	4	18	0	0	0	25	10	0	0	11	0	41	0	0	2	0	1	8	17	0	0	82	46	0	0	1	25	0	0	9	2	0	15
ENSELUG00000005608	0	0	6	1	0	0	0	0	0	0	0	0	0	0	1	1	2	0	95	1	1	0	0	0	0	3	0	0	5	2	0	0	0	0	2	0	1	36	2	0	1	1	0	0	0	0	0	0	0	0	2	1	0	0	2	2	0	0	0	0	3	0	1	0	3	0	0	0	0	20	0	0	0	0	1	0	0	2	0	0	0	0	2	0	1	2	0	0	0	0	0	0	0	1	0	2
ENSELUG00000005609	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0
ENSELUG00000005610	0	1	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	3	0	0	0	0	0	0	0	0	36	0	0	6	0	0	0
ENSELUG00000005611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	1	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0
ENSELUG00000005613	0	0	4	11	0	0	12	1	0	0	0	0	11	0	10	0	3	0	20	1	4	0	0	0	0	5	0	0	16	8	0	0	0	0	11	0	9	7	10	0	0	5	0	0	0	0	0	0	0	0	12	0	0	1	2	0	4	0	0	0	7	1	0	1	4	0	0	0	6	7	0	0	1	0	8	0	0	0	0	0	0	2	0	0	12	6	0	0	0	8	0	0	2	2	0	2
ENSELUG00000005614	0	2	6	6	0	0	7	0	0	0	0	0	29	15	119	1	23	0	16	3	1	0	0	0	0	201	0	0	57	11	0	0	0	0	8	0	74	8	54	1	21	17	0	0	0	0	0	0	0	1	127	0	0	2	2	0	3	0	0	0	1	2	0	4	153	0	0	0	2	9	0	0	12	0	8	0	0	1	0	0	1	11	0	0	31	6	0	0	1	5	0	0	10	34	0	6
ENSELUG00000005615	0	0	1	1	0	0	19	1	0	0	0	0	25	0	6	0	0	0	4	1	10	0	0	0	0	15	0	0	172	16	0	0	0	0	28	0	4	3	9	1	2	9	0	0	0	0	0	0	0	4	7	0	0	0	7	1	0	0	0	0	3	2	0	2	6	0	0	0	1	0	0	0	1	0	6	0	0	0	0	0	1	23	0	0	26	10	0	0	1	4	0	0	1	2	0	4
ENSELUG00000005616	0	0	11	3	0	0	81	7	0	0	0	0	125	4	42	0	32	0	65	8	16	0	0	0	0	37	0	0	56	49	0	0	0	0	18	2	48	30	35	1	10	88	0	0	0	0	0	0	0	16	63	1	0	5	20	0	10	0	0	0	19	1	1	9	33	0	0	0	28	19	0	0	20	0	36	0	0	0	0	1	2	5	1	0	125	71	0	0	1	42	0	0	5	7	0	14
ENSELUG00000005617	0	0	6	11	0	0	64	11	0	0	0	0	116	3	33	0	8	0	42	6	22	0	0	0	0	32	0	0	235	65	0	0	0	0	51	0	33	13	36	1	9	78	0	0	0	0	0	0	0	31	32	0	0	3	13	1	6	0	0	0	15	1	1	9	35	0	1	0	27	11	0	0	9	0	16	0	0	0	0	1	1	30	3	0	63	74	0	0	0	8	0	0	8	6	0	12
ENSELUG00000005618	0	0	4	2	0	0	21	1	0	0	0	0	28	0	14	0	6	0	26	5	3	0	0	0	0	13	0	0	93	6	0	0	0	0	25	1	15	16	5	0	1	18	0	0	0	0	0	0	0	3	9	2	0	0	2	1	2	0	0	0	5	0	0	4	15	0	0	0	6	10	0	0	4	0	8	0	0	1	0	1	2	10	1	0	22	9	0	0	0	3	0	0	1	3	0	9
ENSELUG00000005619	0	1	2	3	0	0	174	6	0	0	0	0	178	5	16	1	0	0	4	2	1	0	0	0	0	7	0	0	8	56	0	0	0	0	6	1	35	4	6	1	1	33	0	0	0	0	0	0	0	0	25	0	0	1	30	2	5	0	0	0	5	0	5	2	21	0	0	0	7	1	0	0	5	0	29	0	0	0	0	1	0	1	1	0	191	20	0	0	1	8	0	0	8	2	0	32
ENSELUG00000005620	0	0	34	0	0	0	10	3	0	0	0	0	7	1	7	0	1	0	25	0	0	0	0	0	0	1	0	0	38	7	0	0	0	0	3	0	15	8	2	0	1	6	0	0	0	0	0	0	0	2	2	0	0	5	2	0	0	0	0	0	2	0	0	2	6	0	0	0	7	8	0	0	0	0	5	0	0	0	0	0	0	2	0	0	10	10	0	0	0	3	0	0	1	2	0	2
ENSELUG00000005622	0	0	0	1	0	0	9	1	0	0	0	0	4	2	1	0	0	0	2	0	0	0	0	0	0	1	0	0	126	0	0	0	0	0	21	0	0	1	9	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	21	0	0	3	2	0	0	0	1	0	0	0	1	0	0
ENSELUG00000005623	0	0	98	21	0	0	117	31	0	0	0	0	169	7	82	1	25	0	140	70	36	0	0	0	0	51	0	0	686	71	0	0	0	0	150	1	67	46	52	4	20	135	0	0	0	0	0	0	0	72	60	15	0	20	27	2	12	0	0	0	56	2	6	29	73	0	0	0	64	40	0	0	26	0	55	0	0	4	0	2	8	105	2	0	120	93	0	0	2	34	0	0	21	36	0	16
ENSELUG00000005624	0	0	2	0	0	0	5	2	0	0	0	0	43	1	1	1	3	0	69	0	2	0	0	0	0	4	0	0	174	14	0	0	0	0	40	0	3	33	1	0	0	7	0	0	0	0	0	0	0	1	0	0	0	0	1	2	1	0	0	0	3	0	0	0	1	0	1	0	2	15	0	0	5	0	7	0	0	0	0	0	0	22	0	0	21	8	0	0	0	4	0	0	1	1	0	3
ENSELUG00000005625	0	0	0	1	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1
ENSELUG00000005626	0	1	0	3	0	0	5	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	223	1	0	0	0	0	10	0	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	20	0	0	2	1	0	0	0	1	0	0	0	0	0	1
ENSELUG00000005627	0	2	4	9	0	0	1171	3	0	0	0	0	8	11	5	0	4	0	7	5	2	0	0	0	0	12	0	0	19	7	1	0	0	0	18	2	4	4	8	3	1	19	0	0	0	0	0	0	0	2	4	1	0	2	606	3	2	0	0	0	6	2	3	15	7	0	0	0	10	2	0	0	0	0	9	0	0	0	0	3	2	2	2	0	14	22	0	0	1	7	1	0	1	2	0	1441
ENSELUG00000005628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000005629	0	0	17	4	0	0	36	20	0	0	0	0	232	2	13	0	7	0	7	6	24	0	0	0	0	7	0	0	353	73	0	0	0	0	24	0	15	4	5	0	1	215	0	0	0	0	0	0	0	45	16	3	0	4	11	0	31	0	0	0	48	1	3	5	11	0	0	0	124	2	0	0	46	0	87	0	0	0	0	2	4	19	2	0	216	145	0	0	0	24	0	0	22	2	0	10
ENSELUG00000005630	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000005631	0	0	4	0	0	0	0	11	0	0	0	0	15	1	1	0	0	0	4	0	3	0	0	0	0	2	0	0	96	8	0	0	0	0	12	0	2	1	0	2	1	21	0	0	0	0	0	0	0	10	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	41	0	0	0	7	0	0	0	0	0	0	0	0	9	0	0	10	24	0	0	0	0	0	0	1	1	0	0
ENSELUG00000005632	0	0	1	1	0	0	10	0	0	0	0	0	7	0	3	0	0	0	1	0	2	0	0	0	0	0	0	0	98	0	0	0	0	0	20	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	2	1	0	0	2	0	2	0	0	0	0	0	0	9	0	0	5	7	0	0	0	0	0	0	2	0	0	0
ENSELUG00000005633	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	1	0	0
ENSELUG00000005634	0	4	18431	31	0	0	62	21	0	0	0	0	58	12	64	3	205	0	57	36	17	0	0	0	0	72	0	0	61	30	0	0	0	0	44	11	30	41	40	17	23	59	0	0	0	0	0	0	1	32	47	17	0	7512	23	12	18	0	0	0	11	11	38	44	31	0	0	0	57	18	0	1	26	0	28	0	0	9	0	3	8	10	151	0	62	55	0	0	7	30	0	0	11	22	0	39
ENSELUG00000005635	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSELUG00000005636	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	1	0	0	0	0	0	0	0	2	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1
ENSELUG00000005637	0	4	19	13	0	0	32	6	0	0	0	0	18	6	72	22	6	0	3355	26	6	0	0	0	0	19	0	0	52	20	0	0	0	0	20	0	42	962	12	3	10	25	0	0	0	0	0	0	0	15	53	8	0	29	6	6	7	0	0	0	24	8	6	55	10	0	0	0	19	724	0	0	19	0	10	0	0	4	0	1	5	7	2	0	37	23	0	0	1	8	0	0	4	17	0	10
ENSELUG00000005638	0	7	371	37	0	2	85	183	0	0	0	0	277	14	46	16	70	0	2350	38	190	0	0	0	0	49	0	0	2013	105	0	0	0	0	212	3	53	818	38	10	18	788	0	0	0	0	0	0	0	340	47	23	0	91	37	11	8	0	0	0	265	11	27	74	32	0	1	0	302	479	0	0	202	0	47	0	0	4	0	8	11	232	15	0	153	765	0	0	4	30	0	0	14	19	0	45
ENSELUG00000005639	0	0	20	8	0	0	107	6	0	0	0	0	97	9	21	1	14	0	45	5	12	0	0	0	0	42	0	0	222	34	0	0	0	0	41	1	24	23	32	0	6	33	0	0	0	0	0	0	0	6	32	6	0	2	21	1	18	0	0	0	14	1	3	9	20	0	0	0	16	9	0	0	7	0	30	0	0	2	0	2	5	28	0	0	63	35	0	0	2	34	0	0	13	8	0	21
ENSELUG00000005640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000005641	0	0	1	2	0	0	1	1	0	0	0	0	5	0	1	0	1	0	4	4	2	0	0	0	0	0	0	0	4	3	0	0	0	0	4	0	1	2	0	0	2	12	0	0	0	0	0	0	0	2	0	0	0	0	2	0	1	0	0	0	5	0	2	0	1	0	0	0	8	3	0	0	1	0	10	0	0	0	0	0	1	0	0	0	7	9	0	0	0	0	0	0	5	2	0	1
ENSELUG00000005643	0	0	6	1	0	0	30	5	0	0	0	0	51	2	10	0	1	0	6	2	5	0	0	0	0	21	0	0	352	11	0	0	0	0	73	0	5	15	3	2	0	24	0	0	0	0	0	0	0	6	11	4	0	5	22	0	5	0	0	0	6	1	1	3	11	0	0	0	19	2	0	0	2	0	11	0	0	0	0	1	2	66	0	0	30	14	0	0	0	2	0	0	3	0	0	5
ENSELUG00000005646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	0	0	20	0	0	0	0	0	3	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000005648	0	0	0	4	0	0	15	1	0	0	0	0	11	1	28	1	2	0	31	1	1	0	0	0	0	4	0	0	21	1	0	0	0	0	24	0	22	11	1	0	1	11	0	0	0	0	0	0	0	0	64	1	0	2	3	2	0	0	0	0	4	0	0	0	28	0	0	0	2	6	0	0	2	0	2	0	0	1	0	0	1	7	0	0	9	1	0	0	0	1	0	0	0	1	0	1
ENSELUG00000005649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000005650	0	0	26	2	0	0	29	0	0	0	0	0	8	0	4	0	3	0	12	0	1	0	0	0	0	3	0	0	24	5	0	0	0	0	9	0	5	12	1	0	0	2	0	0	0	0	0	0	0	1	6	0	0	30	10	0	0	0	0	0	14	1	0	4	1	0	0	0	2	5	0	0	1	0	2	0	0	0	0	0	0	0	0	0	4	8	0	0	0	1	0	0	1	0	0	14
ENSELUG00000005651	0	0	5	1	0	0	13	2	0	0	0	0	17	2	5	0	1	0	6	2	0	0	0	0	0	0	0	0	167	8	0	0	0	0	14	0	10	6	1	0	0	7	0	0	0	0	0	0	0	4	3	0	0	0	4	0	1	0	0	0	3	1	0	0	2	0	0	0	8	1	0	0	1	0	4	0	0	0	0	0	0	20	1	0	13	11	0	0	0	1	0	0	0	0	0	1
