Gene_id	H07	G05	B02	B05	E07	A11	A03	G02	F09	E09	B09	D08	E05	F03	C03	B07	D06	A12	H02	H05	F05	F08	H09	H10	E12	C05	E11	E10	E03	C02	C12	E08	C11	F12	C01	E06	H04	E04	H06	G06	A02	D02	A09	F11	A10	F07	A08	C10	B10	A06	F01	C04	G07	E01	F04	D05	D03	G09	G08	G11	G03	B03	B04	F02	A01	D09	G10	F10	A04	B06	B11	D12	D04	D10	B01	B08	C09	D07	B12	A07	A05	H01	G04	H12	H03	C07	H11	C08	E02	G01	G12	H08	F06	D01	D11	C06
ENSELUG00000002896	0	1	2	0	0	0	0	10	0	0	0	0	1	1	2	0	2	0	1	8	4	0	0	0	0	3	0	0	0	529	0	0	0	0	3	0	2	0	1	0	0	1	0	0	0	0	0	0	0	19	1	13	0	9	1	1	8	0	0	0	0	2	4	14	1	0	0	0	2	1	0	0	17	0	20	0	0	2	0	3	9	1	3	0	191	7	0	0	0	13	0	0	13	0	0	2
ENSELUG00000002897	0	19	24	15	0	0	67	23	0	0	0	0	25	103	273	8	2	0	0	16	38	0	0	0	0	64	0	0	1	39	0	0	0	0	12	316	806	8	52	14	48	7	0	0	0	0	0	0	0	51	109	23	0	18	51	5	15	0	0	0	21	11	21	12	144	0	0	0	4	0	0	0	14	0	15	0	0	19	0	51	14	1	17	0	13	9	0	0	14	48	0	0	20	13	0	36
ENSELUG00000002898	0	0	0	1	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	1	0	3	0	0	0	1	2	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	0	2	6	0	0	0	3	0	0	1	0	0	0
ENSELUG00000002899	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000002900	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1
ENSELUG00000002901	0	0	17	0	0	0	3	1	0	0	0	0	4	4	11	2	1	0	0	14	1	0	0	0	0	1	0	0	0	6	0	0	0	0	2	5	18	0	1	0	0	0	0	0	0	0	0	0	0	3	3	6	0	22	0	2	3	0	0	0	14	0	1	16	6	0	0	0	3	1	0	0	4	0	5	0	0	0	0	44	10	0	3	0	2	2	0	0	0	6	0	0	8	1	0	2
ENSELUG00000002902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	10	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000002903	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000002904	0	1	2	21	0	0	4	3	0	0	0	0	5	2	5	2	1	0	0	4	1	0	0	0	0	2	0	0	0	129	0	0	0	0	38	3	11	3	4	109	3	0	0	0	0	0	0	0	0	17	4	1	0	0	3	2	1	0	0	0	3	3	1	3	2	0	0	0	0	0	0	0	24	0	5	0	0	3	0	2	4	0	13	0	3	3	0	0	2	4	0	0	9	0	0	0
ENSELUG00000002905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000002906	0	0	2	0	0	0	1	5	0	0	0	0	0	1	14	0	0	0	0	2	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	27	77	0	0	1	0	0	0	0	0	0	0	0	0	0	11	2	0	2	0	0	1	0	0	0	1	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	2	0	0	0	0	0	0	2	0	0	2	0	0	1
ENSELUG00000002907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000002908	0	13	5635	18	0	0	83	51	0	0	0	0	25	70	38	43	26	0	9	61	98	0	0	0	0	44	0	0	11	57	0	0	0	0	30	59	87	25	31	22	51	26	0	0	0	0	0	0	0	112	30	75	0	9784	47	2875	11	0	0	0	1529	37	63	60	28	0	1	0	18	9	0	0	39	0	38	0	0	24	1	8465	61	7	66	0	33	81	0	0	7	71	0	0	37	26	0	42
ENSELUG00000002910	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSELUG00000002911	0	1	4	0	0	0	2	0	0	0	0	0	2	2	2	5	0	0	1	0	3	0	0	0	0	0	0	0	0	345	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	6	0	2	1	2	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	1	0	0	134	2	0	0	0	0	0	0	0	0	0	2
ENSELUG00000002912	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6	0	0	0	3	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
ENSELUG00000002913	0	1	39	2	0	0	1	0	0	0	0	0	2	0	2	0	0	0	0	3	38	0	0	0	0	1	0	0	0	0	0	0	0	0	3	5	11	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	0	61	0	10	0	0	0	0	30	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	14	2	0	0	0	0	12	0	0	0	2	0	0	1	1	0	0
ENSELUG00000002914	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	4	0	0	0	10	0	0	34	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	0	19	0	0	0	0	6	3	0	0	0	0	0	0	0	0	30	0	0	63	0	0	0
ENSELUG00000002915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000002916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000002917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0	0	0
ENSELUG00000002918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000002919	0	413	5224	834	0	0	4015	6702	0	0	0	0	1484	5402	1904	1162	567	0	95	5379	4828	0	0	0	0	2926	1	0	57	3695	1	0	0	0	791	2388	6218	189	2210	1734	2565	710	0	0	0	0	0	0	2	14891	952	8341	0	11124	2601	2532	4184	0	0	0	4173	1292	1259	8224	822	0	2	0	410	55	1	0	10724	0	6417	0	0	836	0	13409	3408	64	2772	0	1575	4669	0	0	362	6425	0	0	5214	737	0	2443
ENSELUG00000002920	0	0	0	0	0	0	0	0	0	0	0	0	2	0	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	22	0	0	0	1	0	0	0	0	0	0	0	0	1	5	0	0	3	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSELUG00000002921	0	1	4	4	0	0	5	3	0	0	0	0	3	3	1	2	2	0	0	7	2	0	0	0	0	3	0	0	0	3	0	0	0	0	0	5	2	1	4	2	4	0	0	0	0	0	0	0	0	9	1	13	0	13	4	0	4	0	0	0	3	1	1	5	5	0	0	0	2	0	0	0	12	0	4	0	0	2	0	16	13	0	2	0	0	6	0	0	0	4	0	0	7	2	0	1
ENSELUG00000002922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000002923	0	0	0	1	0	0	0	0	0	0	0	0	19	0	12	19	0	0	0	0	2	0	0	0	0	1	0	0	1	1	0	0	0	0	0	32	60	0	0	0	0	0	0	0	0	0	0	0	0	3	15	1	0	0	0	0	0	0	0	0	0	0	0	2	8	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
ENSELUG00000002924	0	0	3	1	0	0	1	7	0	0	0	0	0	4	2	0	0	0	0	2	3	0	0	0	0	5	0	0	0	5	0	0	0	0	0	2	2	0	2	1	2	1	0	0	0	0	0	0	0	2	0	9	0	3	0	2	11	0	0	0	5	0	5	26	1	0	0	0	0	0	0	0	8	0	18	0	0	0	0	13	9	0	0	0	3	1	0	0	0	17	0	0	11	1	0	1
ENSELUG00000002926	0	0	1	1	0	0	2	2	0	0	0	0	3	2	5	3	0	0	2	168	7	0	0	0	0	2	0	0	0	2	0	0	0	0	0	4	9	0	3	1	2	2	0	0	0	0	0	0	0	6	5	312	0	2	2	0	3	0	0	0	2	1	2	318	0	0	0	0	0	0	0	1	6	0	2	0	0	1	0	2	4	1	1	0	0	8	0	0	0	2	0	0	1	0	0	1
ENSELUG00000002927	0	8	30	5	0	0	11	24	0	0	0	0	27	31	18	5	0	0	1	27	340	0	0	0	0	18	0	0	0	125	0	0	0	0	5	30	77	1	13	12	5	20	0	0	0	0	0	0	0	66	20	40	0	78	5	23	9	0	0	0	30	2	6	21	16	0	0	0	21	0	0	0	65	0	7	0	0	8	0	143	17	0	15	0	39	411	0	0	5	18	0	0	16	5	0	7
ENSELUG00000002928	0	3	52	2	0	0	9	18	0	0	0	0	2	12	14	4	1	0	2	25	15	0	0	0	0	3	0	0	0	25	0	0	0	0	1	10	41	0	3	8	10	2	0	0	0	0	0	0	0	13	6	19	0	50	5	15	7	0	0	0	18	7	8	55	7	0	0	0	5	0	0	0	11	0	15	0	0	9	0	55	15	0	6	0	22	18	0	0	0	33	0	0	13	4	0	4
ENSELUG00000002929	0	12	32	14	0	0	24	57	0	0	0	0	35	37	26	13	0	0	3	47	43	0	0	0	0	17	0	0	0	29	0	0	0	0	26	37	111	3	17	44	16	2	0	0	0	0	0	0	0	28	21	60	0	30	21	8	24	0	0	0	20	15	24	63	16	0	0	0	1	2	0	0	13	0	29	0	0	16	0	100	23	0	12	0	21	15	0	0	6	60	0	0	19	4	0	2
ENSELUG00000002930	0	2	15	2	0	0	4	5	0	0	0	0	3	7	10	0	0	0	0	12	6	0	0	0	0	4	0	0	0	13	0	0	0	0	7	17	43	0	5	4	7	0	0	0	0	0	0	0	0	9	2	17	0	13	4	3	4	0	0	0	11	0	3	18	7	0	0	0	0	0	0	0	5	0	18	0	0	2	0	12	9	0	1	0	4	3	0	0	1	5	0	0	7	1	0	1
ENSELUG00000002931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000002932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000002933	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0
ENSELUG00000002934	0	2	9	9	0	0	7	36	0	0	0	0	20	29	16	29	3	0	1	31	22	0	0	0	0	11	0	0	1	290	0	0	0	0	5	26	54	2	17	9	19	2	0	0	0	0	0	0	0	47	11	47	0	18	1	2	28	0	0	0	7	1	10	59	11	0	0	0	0	0	0	0	40	0	27	0	0	3	0	25	15	1	8	0	90	4	0	0	2	56	0	0	23	4	0	2
ENSELUG00000002935	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000002936	0	2	13	5	0	0	12	31	0	0	0	0	5	20	39	8	2	0	0	23	8	0	0	0	0	11	0	0	0	51	0	0	0	0	3	55	136	0	8	13	6	0	0	0	0	0	0	0	0	28	10	43	0	34	7	4	4	0	0	0	21	1	5	35	15	0	0	0	1	0	0	0	41	0	9	0	0	1	0	63	7	0	14	0	20	11	0	0	2	20	0	0	12	0	0	6
ENSELUG00000002937	0	2	6	3	0	0	4	7	0	0	0	0	3	21	9	2	0	0	0	7	4	0	0	0	0	8	0	0	0	13	0	0	0	0	0	4	13	0	2	0	5	0	0	0	0	0	0	0	0	4	0	12	0	9	3	0	1	0	0	0	9	0	3	22	2	0	0	0	0	0	0	0	10	0	7	0	0	0	0	19	3	0	3	0	3	1	0	0	0	0	0	0	6	1	0	6
ENSELUG00000002938	0	20	177	40	0	0	356	326	0	0	0	0	65	156	110	118	30	0	4	392	246	0	0	0	0	120	0	0	3	479	0	0	0	0	35	176	474	11	95	91	115	28	0	0	1	0	0	0	1	947	87	529	0	217	207	128	103	0	0	0	127	98	78	460	77	0	0	0	21	1	0	0	490	0	98	0	0	52	0	332	87	1	147	0	285	181	0	0	12	136	0	0	118	41	0	187
ENSELUG00000002939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000002940	0	3	19	6	0	0	62	26	0	0	0	0	22	34	38	14	0	0	1	34	13	0	0	0	0	32	0	0	0	126	0	0	0	0	8	33	121	1	26	19	14	0	0	0	0	0	0	0	0	81	21	45	0	54	84	19	15	0	0	0	21	8	4	46	14	0	0	0	8	0	0	0	52	0	18	0	0	6	0	91	27	0	13	0	56	20	0	0	2	36	0	0	16	6	0	151
ENSELUG00000002941	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	14	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000002942	0	0	5	0	0	0	5	26	0	0	0	0	7	25	8	14	3	0	0	15	10	0	0	0	0	14	0	0	0	21	0	0	0	0	0	14	42	1	9	4	5	1	0	0	0	0	0	0	0	51	5	33	0	19	5	9	20	0	0	0	9	2	2	42	1	0	0	0	1	0	0	0	54	0	23	0	0	1	0	45	20	1	12	0	10	14	0	0	1	26	0	0	18	3	0	8
ENSELUG00000002943	0	7	820	10	0	0	29	26	0	0	0	0	10	31	16	15	8	0	7	18	29	0	0	0	0	20	0	0	4	32	0	0	0	0	11	18	58	8	19	4	20	4	0	0	0	0	0	0	0	47	10	23	0	1761	26	794	7	0	0	0	212	6	26	23	14	0	0	0	3	4	0	0	20	0	19	0	0	8	0	9021	25	2	15	0	12	31	0	0	2	29	0	0	12	13	0	26
ENSELUG00000002944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000002945	0	0	0	0	0	0	18	1	0	0	0	0	0	3	3	5	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	11	0	3	0	0	1	0	0	0	0	0	0	0	1	2	0	0	0	16	1	1	0	0	0	1	2	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	3	0	0	0	0	2	0	1	2	0	0	1	1	0	0	0	1	0	21
ENSELUG00000002946	0	5	28	8	0	0	3	15	0	0	0	0	1	37	18	0	0	0	0	100	12	0	0	0	0	6	0	0	0	61	0	0	0	0	5	34	77	0	10	6	13	2	0	0	0	0	0	0	0	59	3	97	0	45	11	7	12	0	0	1	23	3	4	98	8	0	0	0	2	0	0	0	11	0	39	0	0	4	0	33	18	0	4	0	19	14	0	0	1	27	0	0	32	4	0	1
ENSELUG00000002947	0	1	27	1	0	0	39	21	0	0	0	0	12	45	45	27	1	0	1	43	37	0	0	0	0	34	0	0	0	133	0	0	0	0	5	31	125	1	20	9	30	2	0	0	0	0	0	0	0	59	8	49	0	26	18	13	14	0	0	0	41	6	5	50	13	0	1	0	4	1	0	0	58	0	17	0	0	5	0	47	13	0	25	0	53	58	0	0	2	23	0	0	21	9	0	28
ENSELUG00000002948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000002949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000002950	0	3	0	1	0	0	2	0	0	0	0	0	7	1	11	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	13	20	0	0	1	3	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	1	0	0	0	2	0	0	5	8	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	3	1	0	0	0	1	0	0	1	1	0	1
ENSELUG00000002951	0	0	0	1	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	12	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3
ENSELUG00000002952	0	13	88	13	0	0	30	117	0	0	0	0	19	54	50	23	14	0	3	66	30	0	0	0	0	29	0	0	2	397	0	0	0	0	10	60	138	4	22	18	23	2	0	0	0	0	0	0	0	323	12	85	0	210	12	48	24	0	0	0	50	15	19	87	18	0	0	0	3	1	0	0	182	0	39	0	0	12	0	267	28	1	47	0	134	38	0	0	5	50	0	0	40	7	0	27
ENSELUG00000002953	0	1	6	0	0	0	1	6	0	0	0	0	0	2	53	2	2	0	0	9	8	0	0	0	0	2	0	0	2	0	0	0	0	0	5	38	121	0	1	1	1	0	0	0	0	0	0	0	0	8	5	5	0	9	3	1	12	0	0	0	1	1	1	11	27	0	0	0	0	0	0	0	5	0	52	0	0	2	0	19	32	0	4	0	0	1	0	0	0	22	0	0	19	0	0	0
ENSELUG00000002954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000002955	0	3	5	1	0	0	0	10	0	0	0	0	3	3	5	1	1	0	0	15	2	0	0	0	0	1	0	0	0	7	0	0	0	0	1	2	0	0	3	5	3	0	0	0	0	0	0	0	0	21	2	11	0	9	1	3	3	0	0	0	1	0	0	6	1	0	0	0	0	0	0	0	5	0	0	0	0	3	0	9	3	0	5	0	7	4	0	0	0	1	0	0	5	0	0	0
ENSELUG00000002956	0	8	62	9	0	0	30	63	0	0	0	0	16	46	33	17	12	0	2	121	429	0	0	0	0	31	0	0	2	202	0	0	0	0	8	29	103	1	33	15	31	17	0	0	0	0	0	0	0	119	13	150	0	94	14	23	64	0	0	0	47	13	10	131	21	0	0	0	8	2	0	0	100	0	92	0	0	7	0	132	86	3	16	0	95	150	0	0	4	118	0	0	112	8	0	25
ENSELUG00000002957	0	3	273	15	0	0	58	86	0	0	0	0	30	27	45	13	10	0	3	256	63	0	0	0	0	14	0	0	3	141	0	0	0	0	12	95	187	8	11	21	20	4	0	0	0	0	0	0	0	187	21	168	0	270	27	33	5	0	0	0	91	15	11	177	48	0	0	0	5	0	0	0	72	0	10	0	0	8	0	312	5	0	22	0	51	74	0	0	11	24	0	0	23	5	0	10
ENSELUG00000002959	0	0	4	1	0	0	10	17	0	0	0	0	15	3	7	18	2	0	0	23	9	0	0	0	0	6	0	0	0	224	0	0	0	0	5	5	14	2	3	3	6	0	0	0	0	0	0	0	0	71	5	32	0	19	5	4	26	0	0	0	8	7	6	30	6	0	0	0	1	1	0	0	49	0	37	0	0	1	0	16	12	0	24	0	83	5	0	0	0	30	0	0	25	4	0	1
ENSELUG00000002960	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	13	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000002961	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0
ENSELUG00000002962	0	0	10	1	0	0	1	0	0	0	0	0	0	2	15	0	0	0	0	3	0	0	0	0	0	2	0	0	0	5	0	0	0	0	2	12	33	0	0	9	0	0	0	0	0	0	0	0	0	6	11	3	0	7	0	4	4	0	0	0	11	0	4	5	5	0	0	0	0	0	0	0	1	0	4	0	0	0	0	10	0	0	1	0	1	5	0	0	0	6	0	0	6	0	0	1
ENSELUG00000002963	0	15	9	4	0	0	4	315	0	0	0	0	5	11	214	2	1	0	0	6	8	0	0	0	0	2	0	0	3	3	0	0	0	0	3	145	529	3	7	3	3	2	0	0	0	0	0	0	0	323	26	22	0	9	3	5	1	0	0	0	6	0	18	12	86	0	0	0	3	1	0	0	421	0	5	0	0	15	0	7	6	1	1	0	3	4	0	0	1	3	0	0	3	0	0	4
ENSELUG00000002964	0	0	1	0	0	0	0	1	0	0	0	0	2	5	86	1	0	0	0	9	3	0	0	0	0	0	0	0	1	3	0	0	0	0	2	69	255	4	1	1	0	0	0	0	0	0	0	0	0	1	19	7	0	7	1	2	0	0	0	0	1	0	0	6	37	0	0	0	1	0	0	0	1	0	1	0	0	1	0	4	2	0	0	0	0	0	0	0	4	0	0	0	2	0	0	2
ENSELUG00000002965	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	4	17	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
